Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Agent_5_Max,Agent_5_Max_Unclipped,Agent_5_Sum,Agent_5_Sum_Unclipped,Agent_6_Max,Agent_6_Max_Unclipped,Agent_6_Sum,Agent_6_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness
418,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_418.txt,33.0,33.0,33.0,-345.0,130.0,130.0,173.0,47.0,0.0,-41.0,0.0,-442.0,73.0,73.0,127.0,8.0,7.0,7.0,7.0,-314.0,12.0,12.0,12.0,-428.0,130.0,130.0,352.0,-1474.0,False
419,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_419.txt,0.0,-17.0,0.0,-292.0,63.0,63.0,77.0,-41.0,0.0,-4.0,0.0,-236.0,64.0,64.0,107.0,-77.0,83.0,83.0,103.0,0.0,0.0,-43.0,0.0,-376.0,83.0,83.0,287.0,-1022.0,False
420,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_420.txt,0.0,-5.0,0.0,-273.0,9.0,9.0,9.0,-255.0,16.0,16.0,16.0,-130.0,65.0,65.0,82.0,-120.0,90.0,90.0,183.0,177.0,41.0,41.0,60.0,-6.0,90.0,90.0,350.0,-607.0,False
421,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_421.txt,0.0,-43.0,0.0,-390.0,42.0,42.0,104.0,39.0,75.0,75.0,98.0,14.0,0.0,-28.0,0.0,-405.0,0.0,-23.0,0.0,-287.0,39.0,39.0,39.0,-92.0,75.0,75.0,241.0,-1121.0,False
422,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_422.txt,0.0,-37.0,0.0,-641.0,101.0,101.0,162.0,-35.0,7.0,7.0,7.0,-502.0,0.0,-18.0,0.0,-526.0,83.0,83.0,251.0,160.0,0.0,-31.0,0.0,-483.0,101.0,101.0,420.0,-2027.0,False
423,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_423.txt,100.0,100.0,212.0,197.0,73.0,73.0,187.0,111.0,72.0,72.0,96.0,74.0,55.0,55.0,93.0,-46.0,14.0,14.0,14.0,-199.0,10.0,10.0,10.0,-234.0,100.0,100.0,612.0,-97.0,False
424,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_424.txt,8.0,8.0,8.0,-462.0,85.0,85.0,185.0,-54.0,42.0,42.0,42.0,-405.0,0.0,-60.0,0.0,-691.0,32.0,32.0,62.0,-326.0,127.0,127.0,283.0,283.0,127.0,127.0,580.0,-1655.0,False
425,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_425.txt,53.0,53.0,90.0,-196.0,91.0,91.0,91.0,-228.0,82.0,82.0,82.0,-243.0,125.0,125.0,148.0,10.0,83.0,83.0,107.0,-228.0,0.0,-87.0,0.0,-622.0,125.0,125.0,518.0,-1507.0,False
426,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_426.txt,2.0,2.0,2.0,-390.0,5.0,5.0,5.0,-329.0,0.0,-11.0,0.0,-494.0,0.0,-13.0,0.0,-357.0,27.0,27.0,27.0,-283.0,154.0,154.0,233.0,131.0,154.0,154.0,267.0,-1722.0,False
427,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_427.txt,0.0,0.0,0.0,-741.0,168.0,168.0,523.0,466.0,0.0,0.0,0.0,-741.0,109.0,109.0,253.0,-132.0,118.0,118.0,283.0,-108.0,0.0,0.0,0.0,-741.0,168.0,168.0,1059.0,-1997.0,False
428,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_428.txt,38.0,38.0,55.0,-6.0,64.0,64.0,64.0,-261.0,0.0,-12.0,0.0,-301.0,0.0,-47.0,0.0,-345.0,0.0,-7.0,0.0,-194.0,0.0,-9.0,0.0,-312.0,64.0,64.0,119.0,-1419.0,False
429,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_429.txt,95.0,95.0,183.0,-1.0,0.0,-19.0,0.0,-441.0,0.0,-76.0,0.0,-615.0,0.0,-3.0,0.0,-458.0,77.0,77.0,77.0,-242.0,49.0,49.0,89.0,-127.0,95.0,95.0,349.0,-1884.0,False
430,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_430.txt,102.0,102.0,149.0,53.0,79.0,79.0,118.0,29.0,7.0,7.0,9.0,-125.0,0.0,-2.0,0.0,-426.0,0.0,-2.0,0.0,-416.0,3.0,3.0,3.0,-481.0,102.0,102.0,279.0,-1366.0,False
431,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_431.txt,65.0,65.0,65.0,-127.0,25.0,25.0,58.0,-74.0,40.0,40.0,73.0,-114.0,0.0,-25.0,0.0,-449.0,0.0,-67.0,0.0,-484.0,0.0,-39.0,0.0,-467.0,65.0,65.0,196.0,-1715.0,False
432,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_432.txt,105.0,105.0,105.0,-196.0,38.0,38.0,61.0,-80.0,24.0,24.0,24.0,-328.0,0.0,-12.0,0.0,-373.0,13.0,13.0,13.0,-383.0,60.0,60.0,107.0,25.0,105.0,105.0,310.0,-1335.0,False
433,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_433.txt,111.0,111.0,134.0,-90.0,109.0,109.0,225.0,80.0,4.0,4.0,4.0,-299.0,0.0,-48.0,0.0,-497.0,12.0,12.0,12.0,-301.0,57.0,57.0,110.0,-50.0,111.0,111.0,485.0,-1157.0,False
434,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_434.txt,49.0,49.0,95.0,-118.0,29.0,29.0,64.0,26.0,0.0,-59.0,0.0,-420.0,17.0,17.0,17.0,-236.0,0.0,-7.0,0.0,-298.0,7.0,7.0,7.0,-121.0,49.0,49.0,183.0,-1167.0,False
435,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_435.txt,0.0,-4.0,0.0,-223.0,0.0,-12.0,0.0,-301.0,0.0,-28.0,0.0,-248.0,0.0,-8.0,0.0,-262.0,0.0,-43.0,0.0,-329.0,137.0,137.0,386.0,386.0,137.0,137.0,386.0,-977.0,False
436,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_436.txt,67.0,67.0,113.0,57.0,17.0,17.0,32.0,-239.0,0.0,-10.0,0.0,-245.0,0.0,-6.0,0.0,-311.0,47.0,47.0,47.0,-69.0,20.0,20.0,20.0,-146.0,67.0,67.0,212.0,-953.0,False
437,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_437.txt,62.0,62.0,224.0,224.0,0.0,-2.0,0.0,-295.0,0.0,-17.0,0.0,-378.0,0.0,-17.0,0.0,-416.0,0.0,-1.0,0.0,-350.0,74.0,74.0,85.0,-59.0,74.0,74.0,309.0,-1274.0,False
438,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_438.txt,14.0,14.0,14.0,-390.0,0.0,-31.0,0.0,-474.0,69.0,69.0,117.0,-51.0,0.0,-2.0,0.0,-474.0,0.0,-56.0,0.0,-592.0,118.0,118.0,310.0,297.0,118.0,118.0,441.0,-1684.0,False
439,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_439.txt,124.0,124.0,249.0,224.0,72.0,72.0,187.0,130.0,44.0,44.0,55.0,-153.0,45.0,45.0,116.0,92.0,11.0,11.0,11.0,-218.0,0.0,-18.0,0.0,-317.0,124.0,124.0,618.0,-242.0,False
440,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_440.txt,78.0,78.0,206.0,68.0,4.0,4.0,4.0,-306.0,70.0,70.0,74.0,-214.0,0.0,-12.0,0.0,-381.0,0.0,-4.0,0.0,-300.0,61.0,61.0,112.0,21.0,78.0,78.0,396.0,-1112.0,False
441,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_441.txt,178.0,178.0,400.0,369.0,149.0,149.0,282.0,173.0,51.0,51.0,62.0,-316.0,54.0,54.0,54.0,-342.0,0.0,-10.0,0.0,-373.0,39.0,39.0,39.0,-439.0,178.0,178.0,837.0,-928.0,False
442,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_442.txt,0.0,-24.0,0.0,-434.0,15.0,15.0,26.0,-174.0,0.0,-4.0,0.0,-378.0,0.0,0.0,0.0,-432.0,33.0,33.0,65.0,-230.0,61.0,61.0,182.0,167.0,61.0,61.0,273.0,-1481.0,False
443,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_443.txt,146.0,146.0,266.0,158.0,85.0,85.0,163.0,101.0,0.0,-7.0,0.0,-397.0,35.0,35.0,35.0,-401.0,0.0,-55.0,0.0,-515.0,0.0,-9.0,0.0,-333.0,146.0,146.0,464.0,-1387.0,False
444,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_444.txt,102.0,102.0,133.0,-142.0,79.0,79.0,157.0,71.0,13.0,13.0,25.0,-316.0,2.0,2.0,2.0,-461.0,13.0,13.0,13.0,-395.0,30.0,30.0,59.0,-169.0,102.0,102.0,389.0,-1412.0,False
445,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_445.txt,27.0,27.0,34.0,-114.0,102.0,102.0,153.0,106.0,42.0,42.0,42.0,-185.0,0.0,-25.0,0.0,-446.0,6.0,6.0,6.0,-343.0,0.0,-44.0,0.0,-470.0,102.0,102.0,235.0,-1452.0,False
446,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_446.txt,74.0,74.0,143.0,48.0,57.0,57.0,88.0,-186.0,65.0,65.0,148.0,38.0,0.0,-7.0,0.0,-384.0,41.0,41.0,41.0,-319.0,53.0,53.0,60.0,-71.0,74.0,74.0,480.0,-874.0,False
447,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_447.txt,63.0,63.0,94.0,61.0,66.0,66.0,100.0,-78.0,73.0,73.0,89.0,-127.0,0.0,-35.0,0.0,-508.0,0.0,-22.0,0.0,-399.0,0.0,-8.0,0.0,-394.0,73.0,73.0,283.0,-1445.0,False
448,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_448.txt,18.0,18.0,35.0,-130.0,21.0,21.0,37.0,-187.0,12.0,12.0,12.0,-328.0,0.0,-17.0,0.0,-413.0,78.0,78.0,78.0,-94.0,0.0,-26.0,0.0,-380.0,78.0,78.0,162.0,-1532.0,False
449,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_449.txt,33.0,33.0,33.0,-476.0,71.0,71.0,71.0,-278.0,129.0,129.0,129.0,-245.0,128.0,128.0,168.0,-126.0,0.0,-99.0,0.0,-791.0,109.0,109.0,148.0,-168.0,129.0,129.0,549.0,-2084.0,False
450,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_450.txt,129.0,129.0,254.0,162.0,59.0,59.0,110.0,-57.0,0.0,-11.0,0.0,-468.0,38.0,38.0,38.0,-289.0,10.0,10.0,10.0,-491.0,0.0,-50.0,0.0,-517.0,129.0,129.0,412.0,-1660.0,False
451,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_451.txt,51.0,51.0,53.0,-93.0,0.0,-31.0,0.0,-430.0,26.0,26.0,26.0,-334.0,0.0,-7.0,0.0,-414.0,0.0,-32.0,0.0,-477.0,63.0,63.0,147.0,60.0,63.0,63.0,226.0,-1688.0,False
452,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_452.txt,43.0,43.0,43.0,-247.0,0.0,-65.0,0.0,-523.0,0.0,-48.0,0.0,-428.0,0.0,-2.0,0.0,-188.0,0.0,0.0,0.0,-249.0,56.0,56.0,64.0,-50.0,56.0,56.0,107.0,-1685.0,False
453,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_453.txt,0.0,-16.0,0.0,-447.0,0.0,-16.0,0.0,-449.0,73.0,73.0,182.0,152.0,0.0,-34.0,0.0,-490.0,0.0,-9.0,0.0,-410.0,61.0,61.0,112.0,-83.0,73.0,73.0,294.0,-1727.0,False
454,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_454.txt,99.0,99.0,213.0,115.0,75.0,75.0,215.0,115.0,37.0,37.0,55.0,-220.0,0.0,-54.0,0.0,-434.0,24.0,24.0,24.0,-365.0,12.0,12.0,12.0,-311.0,99.0,99.0,519.0,-1100.0,False
455,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_455.txt,91.0,91.0,231.0,160.0,0.0,-54.0,0.0,-439.0,0.0,-8.0,0.0,-401.0,13.0,13.0,13.0,-223.0,0.0,-48.0,0.0,-434.0,3.0,3.0,3.0,-209.0,91.0,91.0,247.0,-1546.0,False
456,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_456.txt,78.0,78.0,113.0,104.0,13.0,13.0,13.0,-194.0,10.0,10.0,10.0,-200.0,14.0,14.0,14.0,-316.0,0.0,-12.0,0.0,-247.0,136.0,136.0,312.0,312.0,136.0,136.0,462.0,-541.0,False
457,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_457.txt,59.0,59.0,107.0,-90.0,24.0,24.0,24.0,-420.0,0.0,-3.0,0.0,-200.0,0.0,-70.0,0.0,-553.0,0.0,-4.0,0.0,-390.0,50.0,50.0,50.0,-282.0,59.0,59.0,181.0,-1935.0,False
458,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_458.txt,101.0,101.0,112.0,-47.0,0.0,-53.0,0.0,-316.0,72.0,72.0,104.0,-18.0,11.0,11.0,11.0,-252.0,41.0,41.0,41.0,-205.0,24.0,24.0,24.0,-142.0,101.0,101.0,292.0,-980.0,False
459,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_459.txt,68.0,68.0,147.0,132.0,23.0,23.0,38.0,-227.0,27.0,27.0,66.0,-75.0,32.0,32.0,32.0,-350.0,0.0,-22.0,0.0,-351.0,0.0,-14.0,0.0,-317.0,68.0,68.0,283.0,-1188.0,False
460,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_460.txt,69.0,69.0,101.0,-40.0,0.0,-12.0,0.0,-426.0,0.0,-32.0,0.0,-376.0,0.0,-20.0,0.0,-430.0,0.0,-39.0,0.0,-390.0,70.0,70.0,132.0,49.0,70.0,70.0,233.0,-1613.0,False
461,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_461.txt,76.0,76.0,108.0,12.0,103.0,103.0,124.0,4.0,84.0,84.0,150.0,-35.0,0.0,-31.0,0.0,-337.0,0.0,-19.0,0.0,-352.0,8.0,8.0,8.0,-307.0,103.0,103.0,390.0,-1015.0,False
462,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_462.txt,23.0,23.0,23.0,-279.0,61.0,61.0,61.0,-283.0,53.0,53.0,53.0,-304.0,58.0,58.0,58.0,-54.0,84.0,84.0,84.0,-67.0,30.0,30.0,30.0,-235.0,84.0,84.0,309.0,-1222.0,False
463,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_463.txt,0.0,-70.0,0.0,-702.0,56.0,56.0,56.0,-358.0,6.0,6.0,6.0,-424.0,65.0,65.0,65.0,-289.0,83.0,83.0,112.0,-312.0,182.0,182.0,288.0,273.0,182.0,182.0,527.0,-1812.0,False
464,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_464.txt,135.0,135.0,401.0,367.0,38.0,38.0,43.0,-254.0,52.0,52.0,98.0,-145.0,58.0,58.0,99.0,-138.0,7.0,7.0,7.0,-262.0,0.0,-11.0,0.0,-337.0,135.0,135.0,648.0,-769.0,False
465,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_465.txt,57.0,57.0,92.0,-142.0,117.0,117.0,117.0,-202.0,155.0,155.0,155.0,-150.0,0.0,-95.0,0.0,-750.0,17.0,17.0,17.0,-448.0,86.0,86.0,107.0,27.0,155.0,155.0,488.0,-1665.0,False
466,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_466.txt,3.0,3.0,3.0,-369.0,0.0,-29.0,0.0,-461.0,0.0,-14.0,0.0,-336.0,51.0,51.0,52.0,-86.0,0.0,-38.0,0.0,-510.0,113.0,113.0,277.0,277.0,113.0,113.0,332.0,-1485.0,False
467,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_467.txt,20.0,20.0,20.0,-204.0,0.0,-1.0,0.0,-347.0,0.0,-27.0,0.0,-437.0,82.0,82.0,152.0,22.0,54.0,54.0,54.0,-201.0,0.0,-9.0,0.0,-300.0,82.0,82.0,226.0,-1467.0,False
468,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_468.txt,0.0,-14.0,0.0,-332.0,0.0,-27.0,0.0,-306.0,0.0,-19.0,0.0,-440.0,0.0,-3.0,0.0,-292.0,11.0,11.0,11.0,-226.0,76.0,76.0,165.0,143.0,76.0,76.0,176.0,-1453.0,False
469,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_469.txt,43.0,43.0,54.0,-79.0,0.0,-64.0,0.0,-362.0,48.0,48.0,48.0,-100.0,0.0,-41.0,0.0,-416.0,0.0,-42.0,0.0,-357.0,33.0,33.0,33.0,-259.0,48.0,48.0,135.0,-1573.0,False
470,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_470.txt,47.0,47.0,47.0,-94.0,36.0,36.0,36.0,-85.0,20.0,20.0,32.0,-138.0,0.0,-12.0,0.0,-321.0,0.0,-28.0,0.0,-341.0,0.0,-10.0,0.0,-338.0,47.0,47.0,115.0,-1317.0,False
471,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_471.txt,97.0,97.0,108.0,27.0,16.0,16.0,16.0,-333.0,59.0,59.0,136.0,0.0,0.0,-41.0,0.0,-399.0,0.0,-44.0,0.0,-431.0,0.0,-2.0,0.0,-270.0,97.0,97.0,260.0,-1406.0,False
472,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_472.txt,98.0,98.0,130.0,-50.0,146.0,146.0,185.0,-106.0,0.0,-94.0,0.0,-781.0,155.0,155.0,164.0,62.0,46.0,46.0,46.0,-343.0,39.0,39.0,39.0,-486.0,155.0,155.0,564.0,-1704.0,False
473,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_473.txt,0.0,-82.0,0.0,-798.0,83.0,83.0,202.0,86.0,154.0,154.0,190.0,1.0,48.0,48.0,48.0,-446.0,18.0,18.0,18.0,-514.0,9.0,9.0,9.0,-502.0,154.0,154.0,467.0,-2173.0,False
474,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_474.txt,27.0,27.0,36.0,-62.0,8.0,8.0,8.0,-65.0,0.0,-11.0,0.0,-322.0,57.0,57.0,147.0,-8.0,0.0,-31.0,0.0,-297.0,0.0,-26.0,0.0,-373.0,57.0,57.0,191.0,-1127.0,False
475,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_475.txt,25.0,25.0,25.0,-484.0,85.0,85.0,187.0,-24.0,143.0,143.0,203.0,172.0,0.0,-83.0,0.0,-771.0,50.0,50.0,50.0,-457.0,73.0,73.0,73.0,-234.0,143.0,143.0,538.0,-1798.0,False
476,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_476.txt,61.0,61.0,137.0,43.0,32.0,32.0,61.0,-201.0,0.0,-16.0,0.0,-405.0,23.0,23.0,23.0,-295.0,0.0,-22.0,0.0,-352.0,43.0,43.0,76.0,-42.0,61.0,61.0,297.0,-1252.0,False
477,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_477.txt,26.0,26.0,26.0,-222.0,89.0,89.0,216.0,169.0,22.0,22.0,22.0,-162.0,0.0,-6.0,0.0,-193.0,6.0,6.0,6.0,-109.0,0.0,0.0,0.0,-218.0,89.0,89.0,270.0,-735.0,False
478,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_478.txt,100.0,100.0,163.0,30.0,0.0,-24.0,0.0,-357.0,0.0,-12.0,0.0,-285.0,8.0,8.0,8.0,-170.0,0.0,-23.0,0.0,-404.0,20.0,20.0,20.0,-349.0,100.0,100.0,191.0,-1535.0,False
479,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_479.txt,16.0,16.0,23.0,-38.0,13.0,13.0,17.0,-113.0,45.0,45.0,93.0,-39.0,0.0,-19.0,0.0,-378.0,0.0,-37.0,0.0,-404.0,0.0,-6.0,0.0,-381.0,45.0,45.0,133.0,-1353.0,False
480,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_480.txt,6.0,6.0,6.0,-144.0,0.0,-5.0,0.0,-424.0,0.0,-18.0,0.0,-385.0,52.0,52.0,80.0,-15.0,0.0,-24.0,0.0,-413.0,30.0,30.0,41.0,-167.0,52.0,52.0,127.0,-1548.0,False
481,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_481.txt,40.0,40.0,40.0,-386.0,26.0,26.0,49.0,-171.0,61.0,61.0,70.0,-197.0,58.0,58.0,88.0,-200.0,0.0,-16.0,0.0,-435.0,0.0,-35.0,0.0,-504.0,61.0,61.0,247.0,-1893.0,False
482,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_482.txt,8.0,8.0,8.0,-205.0,0.0,-7.0,0.0,-376.0,73.0,73.0,76.0,-143.0,0.0,-31.0,0.0,-484.0,26.0,26.0,35.0,-117.0,0.0,-7.0,0.0,-431.0,73.0,73.0,119.0,-1756.0,False
483,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_483.txt,138.0,138.0,526.0,526.0,0.0,-22.0,0.0,-479.0,22.0,22.0,32.0,-254.0,0.0,-10.0,0.0,-454.0,0.0,-3.0,0.0,-423.0,25.0,25.0,25.0,-336.0,138.0,138.0,583.0,-1420.0,False
484,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_484.txt,24.0,24.0,24.0,-112.0,4.0,4.0,4.0,-105.0,26.0,26.0,48.0,-29.0,0.0,-10.0,0.0,-201.0,12.0,12.0,12.0,-86.0,0.0,-13.0,0.0,-233.0,26.0,26.0,88.0,-766.0,False
485,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_485.txt,16.0,16.0,16.0,-314.0,38.0,38.0,38.0,-309.0,74.0,74.0,150.0,114.0,18.0,18.0,18.0,-333.0,3.0,3.0,3.0,-326.0,9.0,9.0,9.0,-362.0,74.0,74.0,234.0,-1530.0,False
486,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_486.txt,194.0,194.0,573.0,567.0,77.0,77.0,77.0,-425.0,0.0,0.0,0.0,-732.0,113.0,113.0,196.0,-135.0,0.0,0.0,0.0,-732.0,77.0,77.0,127.0,-214.0,194.0,194.0,973.0,-1671.0,False
487,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_487.txt,0.0,-68.0,0.0,-451.0,91.0,91.0,100.0,-30.0,0.0,-40.0,0.0,-521.0,0.0,-19.0,0.0,-360.0,38.0,38.0,61.0,-153.0,0.0,-4.0,0.0,-227.0,91.0,91.0,161.0,-1742.0,False
488,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_488.txt,6.0,6.0,6.0,-166.0,5.0,5.0,10.0,-200.0,13.0,13.0,13.0,-243.0,18.0,18.0,18.0,-280.0,47.0,47.0,47.0,-193.0,0.0,-31.0,0.0,-439.0,47.0,47.0,94.0,-1521.0,False
489,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_489.txt,4.0,4.0,4.0,-179.0,0.0,-38.0,0.0,-415.0,0.0,-5.0,0.0,-288.0,0.0,-37.0,0.0,-268.0,68.0,68.0,100.0,64.0,109.0,109.0,272.0,241.0,109.0,109.0,376.0,-845.0,False
490,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_490.txt,53.0,53.0,119.0,119.0,0.0,-14.0,0.0,-314.0,10.0,10.0,10.0,-373.0,0.0,-19.0,0.0,-380.0,0.0,-49.0,0.0,-412.0,75.0,75.0,261.0,172.0,75.0,75.0,390.0,-1188.0,False
491,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_491.txt,30.0,30.0,30.0,-362.0,77.0,77.0,147.0,137.0,0.0,-10.0,0.0,-363.0,0.0,-34.0,0.0,-473.0,0.0,-15.0,0.0,-467.0,69.0,69.0,114.0,-165.0,77.0,77.0,291.0,-1693.0,False
492,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_492.txt,18.0,18.0,31.0,-236.0,132.0,132.0,264.0,203.0,12.0,12.0,12.0,-233.0,65.0,65.0,128.0,-28.0,24.0,24.0,24.0,-380.0,0.0,0.0,0.0,-338.0,132.0,132.0,459.0,-1012.0,False
493,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_493.txt,66.0,66.0,130.0,-78.0,152.0,152.0,291.0,88.0,128.0,128.0,252.0,-57.0,0.0,0.0,0.0,-378.0,0.0,-28.0,0.0,-678.0,96.0,96.0,114.0,-133.0,152.0,152.0,787.0,-1236.0,False
494,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_494.txt,68.0,68.0,118.0,72.0,26.0,26.0,34.0,-328.0,0.0,-4.0,0.0,-338.0,0.0,-6.0,0.0,-253.0,13.0,13.0,13.0,-132.0,30.0,30.0,50.0,-90.0,68.0,68.0,215.0,-1069.0,False
495,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_495.txt,49.0,49.0,116.0,49.0,0.0,-44.0,0.0,-358.0,0.0,-5.0,0.0,-152.0,6.0,6.0,8.0,-199.0,27.0,27.0,27.0,-217.0,0.0,-9.0,0.0,-272.0,49.0,49.0,151.0,-1149.0,False
496,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_496.txt,76.0,76.0,76.0,-115.0,48.0,48.0,110.0,53.0,0.0,-40.0,0.0,-437.0,0.0,-1.0,0.0,-401.0,66.0,66.0,66.0,-55.0,0.0,-39.0,0.0,-443.0,76.0,76.0,252.0,-1398.0,False
497,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_497.txt,39.0,39.0,39.0,-163.0,57.0,57.0,72.0,-166.0,158.0,158.0,211.0,207.0,6.0,6.0,6.0,-193.0,75.0,75.0,125.0,-64.0,55.0,55.0,108.0,-52.0,158.0,158.0,561.0,-431.0,False
498,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_498.txt,106.0,106.0,250.0,158.0,99.0,99.0,99.0,-342.0,39.0,39.0,54.0,-131.0,59.0,59.0,59.0,-444.0,0.0,-90.0,0.0,-762.0,41.0,41.0,55.0,-212.0,106.0,106.0,517.0,-1733.0,False
499,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_499.txt,78.0,78.0,159.0,78.0,37.0,37.0,37.0,-330.0,132.0,132.0,185.0,112.0,12.0,12.0,12.0,-386.0,0.0,-8.0,0.0,-330.0,0.0,-11.0,0.0,-460.0,132.0,132.0,393.0,-1316.0,False
500,uniform,outputs/agents_6/items_9/gpt4o/zero_shot4/output_500.txt,100.0,100.0,120.0,95.0,71.0,71.0,141.0,-75.0,0.0,-4.0,0.0,-436.0,0.0,-6.0,0.0,-439.0,62.0,62.0,62.0,-106.0,34.0,34.0,34.0,-431.0,100.0,100.0,357.0,-1392.0,False
