Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Agent_5_Max,Agent_5_Max_Unclipped,Agent_5_Sum,Agent_5_Sum_Unclipped,Agent_6_Max,Agent_6_Max_Unclipped,Agent_6_Sum,Agent_6_Sum_Unclipped,Agent_7_Max,Agent_7_Max_Unclipped,Agent_7_Sum,Agent_7_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
303,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_303.txt,82.0,82.0,146.0,-258.0,107.0,107.0,247.0,63.0,0.0,0.0,0.0,-662.0,51.0,51.0,71.0,-296.0,171.0,171.0,408.0,371.0,31.0,31.0,55.0,-384.0,0.0,0.0,0.0,-662.0,171.0,171.0,927.0,-1828.0,False,5764801.0,0.0,51226976433600.0,680.0,73.0,0.0,662.0,0.0
304,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_304.txt,26.0,26.0,34.0,-69.0,12.0,12.0,12.0,-197.0,0.0,-31.0,0.0,-355.0,17.0,17.0,17.0,-147.0,4.0,4.0,4.0,-200.0,0.0,-1.0,0.0,-135.0,51.0,51.0,51.0,-118.0,51.0,51.0,118.0,-1221.0,False,5764801.0,0.0,38168185068000.0,716.0,67.0,19577416294400.0,559.0,64.0
305,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_305.txt,143.0,143.0,317.0,237.0,97.0,97.0,131.0,-231.0,109.0,109.0,200.0,120.0,46.0,46.0,49.0,-204.0,83.0,83.0,163.0,85.0,0.0,0.0,0.0,-591.0,0.0,0.0,0.0,-591.0,143.0,143.0,860.0,-1175.0,False,5764801.0,0.0,85979971820790.0,712.0,87.0,0.0,591.0,0.0
306,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_306.txt,0.0,-18.0,0.0,-293.0,135.0,135.0,210.0,156.0,2.0,2.0,2.0,-229.0,18.0,18.0,35.0,-245.0,0.0,-4.0,0.0,-262.0,6.0,6.0,6.0,-250.0,0.0,-7.0,0.0,-355.0,135.0,135.0,253.0,-1478.0,False,5764801.0,0.0,44184284431056.0,683.0,76.0,26667915120000.0,608.0,55.0
307,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_307.txt,0.0,-6.0,0.0,-326.0,0.0,-13.0,0.0,-289.0,30.0,30.0,42.0,-49.0,0.0,-8.0,0.0,-346.0,5.0,5.0,5.0,-306.0,3.0,3.0,3.0,-354.0,0.0,-11.0,0.0,-310.0,30.0,30.0,50.0,-1980.0,False,5764801.0,0.0,90031818734592.0,746.0,87.0,90031818734592.0,718.0,67.0
308,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_308.txt,166.0,166.0,189.0,118.0,54.0,54.0,67.0,-101.0,95.0,95.0,95.0,-193.0,83.0,83.0,83.0,-174.0,50.0,50.0,50.0,-241.0,36.0,36.0,36.0,-321.0,0.0,-86.0,0.0,-594.0,166.0,166.0,520.0,-1506.0,False,5764801.0,0.0,73202796226560.0,713.0,86.0,0.0,594.0,0.0
309,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_309.txt,59.0,59.0,64.0,-139.0,25.0,25.0,42.0,-73.0,38.0,38.0,38.0,-155.0,14.0,14.0,24.0,-46.0,26.0,26.0,26.0,-273.0,38.0,38.0,38.0,-111.0,0.0,-22.0,0.0,-375.0,59.0,59.0,232.0,-1172.0,False,5764801.0,0.0,22393267849680.0,634.0,48.0,14359165460640.0,571.0,39.0
310,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_310.txt,0.0,-1.0,0.0,-235.0,0.0,-22.0,0.0,-322.0,0.0,-23.0,0.0,-347.0,20.0,20.0,22.0,-166.0,5.0,5.0,5.0,-194.0,3.0,3.0,3.0,-332.0,29.0,29.0,29.0,-89.0,29.0,29.0,59.0,-1685.0,False,5764801.0,0.0,83465127018000.0,725.0,85.0,56376248264700.0,650.0,71.0
311,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_311.txt,0.0,-12.0,0.0,-236.0,0.0,-3.0,0.0,-198.0,9.0,9.0,9.0,-163.0,0.0,-11.0,0.0,-282.0,85.0,85.0,135.0,84.0,0.0,-18.0,0.0,-325.0,0.0,-3.0,0.0,-241.0,85.0,85.0,144.0,-1361.0,False,5764801.0,0.0,49961733756480.0,718.0,73.0,36329112342432.0,608.0,73.0
312,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_312.txt,74.0,74.0,98.0,-1.0,73.0,73.0,143.0,-39.0,52.0,52.0,52.0,-390.0,26.0,26.0,26.0,-423.0,0.0,-79.0,0.0,-744.0,78.0,78.0,78.0,-297.0,40.0,40.0,40.0,-384.0,78.0,78.0,437.0,-2278.0,False,5764801.0,0.0,75325032566784.0,744.0,87.0,0.0,744.0,0.0
313,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_313.txt,11.0,11.0,11.0,-251.0,14.0,14.0,14.0,-169.0,39.0,39.0,48.0,-217.0,0.0,-36.0,0.0,-381.0,20.0,20.0,20.0,-146.0,0.0,-3.0,0.0,-251.0,7.0,7.0,7.0,-144.0,39.0,39.0,100.0,-1559.0,False,5764801.0,0.0,100670808468384.0,733.0,86.0,29667197831040.0,598.0,55.0
314,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_314.txt,130.0,130.0,240.0,130.0,0.0,0.0,0.0,-396.0,106.0,106.0,279.0,200.0,0.0,-54.0,0.0,-651.0,74.0,74.0,74.0,-301.0,4.0,4.0,4.0,-409.0,46.0,46.0,74.0,-199.0,130.0,130.0,671.0,-1626.0,False,5764801.0,0.0,47148486739200.0,687.0,66.0,0.0,651.0,0.0
315,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_315.txt,93.0,93.0,171.0,-298.0,121.0,121.0,360.0,285.0,0.0,0.0,0.0,-692.0,62.0,62.0,70.0,-256.0,0.0,0.0,0.0,-692.0,119.0,119.0,197.0,23.0,46.0,46.0,75.0,-354.0,121.0,121.0,873.0,-1984.0,False,5764801.0,0.0,60902401996800.0,697.0,77.0,0.0,692.0,0.0
316,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_316.txt,124.0,124.0,155.0,17.0,72.0,72.0,77.0,-157.0,73.0,73.0,73.0,-234.0,0.0,-58.0,0.0,-579.0,72.0,72.0,72.0,-252.0,26.0,26.0,26.0,-302.0,62.0,62.0,149.0,84.0,124.0,124.0,552.0,-1423.0,False,5764801.0,0.0,30374135930880.0,668.0,62.0,0.0,579.0,0.0
317,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_317.txt,87.0,87.0,97.0,-498.0,116.0,116.0,333.0,149.0,43.0,43.0,46.0,-473.0,0.0,0.0,0.0,-719.0,0.0,0.0,0.0,-719.0,74.0,74.0,114.0,-409.0,173.0,173.0,450.0,396.0,173.0,173.0,1040.0,-2273.0,False,5764801.0,0.0,91466159344560.0,742.0,84.0,0.0,719.0,0.0
318,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_318.txt,72.0,72.0,72.0,-142.0,23.0,23.0,23.0,-241.0,87.0,87.0,87.0,-223.0,30.0,30.0,33.0,-195.0,4.0,4.0,4.0,-227.0,0.0,-1.0,0.0,-157.0,74.0,74.0,128.0,54.0,87.0,87.0,347.0,-1131.0,False,5764801.0,0.0,55932190032600.0,749.0,73.0,5974146424800.0,564.0,10.0
319,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_319.txt,0.0,-31.0,0.0,-345.0,0.0,-19.0,0.0,-315.0,0.0,-1.0,0.0,-243.0,0.0,-55.0,0.0,-381.0,0.0,-13.0,0.0,-152.0,0.0,-23.0,0.0,-347.0,0.0,-5.0,0.0,-223.0,0.0,-1.0,0.0,-2006.0,True,5764801.0,1.0,42926502528000.0,665.0,74.0,42926502528000.0,637.0,65.0
320,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_320.txt,65.0,65.0,65.0,-283.0,70.0,70.0,70.0,-196.0,38.0,38.0,38.0,-256.0,44.0,44.0,44.0,-240.0,16.0,16.0,16.0,-288.0,134.0,134.0,180.0,98.0,0.0,-7.0,0.0,-226.0,134.0,134.0,413.0,-1391.0,False,5764801.0,0.0,43646605434432.0,669.0,74.0,8140407859584.0,592.0,14.0
321,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_321.txt,38.0,38.0,38.0,-321.0,71.0,71.0,86.0,-300.0,33.0,33.0,33.0,-319.0,63.0,63.0,88.0,-284.0,53.0,53.0,61.0,-240.0,63.0,63.0,205.0,198.0,58.0,58.0,58.0,-238.0,71.0,71.0,569.0,-1504.0,False,5764801.0,0.0,115135529188680.0,761.0,91.0,13158346192992.0,657.0,12.0
322,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_322.txt,106.0,106.0,354.0,354.0,92.0,92.0,92.0,-171.0,79.0,79.0,92.0,33.0,86.0,86.0,92.0,-58.0,1.0,1.0,1.0,-239.0,0.0,-29.0,0.0,-271.0,21.0,21.0,23.0,-138.0,106.0,106.0,654.0,-490.0,False,5764801.0,0.0,36623667669624.0,642.0,69.0,250400142720.0,481.0,1.0
323,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_323.txt,118.0,118.0,262.0,248.0,55.0,55.0,73.0,-131.0,33.0,33.0,63.0,-152.0,57.0,57.0,90.0,-154.0,31.0,31.0,31.0,-236.0,32.0,32.0,38.0,-114.0,14.0,14.0,17.0,-193.0,118.0,118.0,574.0,-732.0,False,5764801.0,0.0,36190363717584.0,679.0,72.0,3956342697000.0,502.0,19.0
324,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_324.txt,24.0,24.0,24.0,-210.0,73.0,73.0,132.0,114.0,18.0,18.0,22.0,-203.0,9.0,9.0,9.0,-320.0,13.0,13.0,13.0,-257.0,0.0,-22.0,0.0,-309.0,1.0,1.0,1.0,-300.0,73.0,73.0,201.0,-1485.0,False,5764801.0,0.0,50710008403824.0,677.0,77.0,37341924035328.0,633.0,57.0
325,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_325.txt,19.0,19.0,19.0,-232.0,0.0,-18.0,0.0,-337.0,11.0,11.0,11.0,-177.0,0.0,-19.0,0.0,-335.0,2.0,2.0,2.0,-258.0,16.0,16.0,16.0,-157.0,0.0,-2.0,0.0,-202.0,19.0,19.0,48.0,-1698.0,False,5764801.0,0.0,40940538642432.0,661.0,72.0,28460570842704.0,591.0,59.0
326,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_326.txt,10.0,10.0,16.0,-198.0,0.0,-29.0,0.0,-327.0,14.0,14.0,14.0,-134.0,4.0,4.0,4.0,-323.0,0.0,-22.0,0.0,-264.0,0.0,-9.0,0.0,-161.0,0.0,-8.0,0.0,-216.0,14.0,14.0,34.0,-1623.0,False,5764801.0,0.0,81995744257920.0,724.0,86.0,39386405305440.0,614.0,82.0
327,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_327.txt,2.0,2.0,2.0,-379.0,49.0,49.0,49.0,-286.0,73.0,73.0,170.0,37.0,93.0,93.0,93.0,-294.0,0.0,-82.0,0.0,-711.0,7.0,7.0,7.0,-365.0,128.0,128.0,152.0,35.0,128.0,128.0,473.0,-1963.0,False,5764801.0,0.0,84612964861152.0,711.0,86.0,0.0,711.0,0.0
328,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_328.txt,0.0,-22.0,0.0,-363.0,18.0,18.0,18.0,-319.0,43.0,43.0,43.0,-191.0,28.0,28.0,28.0,-214.0,16.0,16.0,23.0,-47.0,0.0,-12.0,0.0,-361.0,2.0,2.0,2.0,-255.0,43.0,43.0,114.0,-1750.0,False,5764801.0,0.0,65583167057100.0,724.0,77.0,37097549042400.0,637.0,56.0
329,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_329.txt,105.0,105.0,212.0,153.0,23.0,23.0,23.0,-180.0,27.0,27.0,27.0,-135.0,0.0,-9.0,0.0,-253.0,45.0,45.0,49.0,-92.0,0.0,0.0,0.0,-124.0,66.0,66.0,101.0,-112.0,105.0,105.0,412.0,-743.0,False,5764801.0,0.0,32614991560800.0,690.0,60.0,2771921843460.0,477.0,23.0
330,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_330.txt,88.0,88.0,92.0,-32.0,87.0,87.0,87.0,-244.0,128.0,128.0,189.0,21.0,23.0,23.0,42.0,-181.0,13.0,13.0,13.0,-280.0,41.0,41.0,41.0,-356.0,0.0,0.0,0.0,-251.0,128.0,128.0,464.0,-1323.0,False,5764801.0,0.0,61399659847680.0,677.0,78.0,6003509054400.0,586.0,9.0
331,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_331.txt,136.0,136.0,251.0,117.0,0.0,0.0,0.0,-741.0,0.0,0.0,0.0,-741.0,141.0,141.0,258.0,66.0,40.0,40.0,56.0,-475.0,77.0,77.0,92.0,-384.0,114.0,114.0,288.0,74.0,141.0,141.0,945.0,-2084.0,False,5764801.0,0.0,92160701103240.0,741.0,90.0,0.0,741.0,0.0
332,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_332.txt,26.0,26.0,26.0,-168.0,55.0,55.0,140.0,-17.0,27.0,27.0,65.0,-221.0,0.0,-17.0,0.0,-310.0,46.0,46.0,46.0,-243.0,0.0,0.0,0.0,-200.0,35.0,35.0,48.0,-74.0,55.0,55.0,325.0,-1233.0,False,5764801.0,0.0,58719797499720.0,685.0,82.0,14370967175796.0,575.0,43.0
333,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_333.txt,21.0,21.0,40.0,-147.0,86.0,86.0,279.0,275.0,30.0,30.0,53.0,-109.0,35.0,35.0,64.0,-169.0,38.0,38.0,38.0,-245.0,0.0,-7.0,0.0,-262.0,6.0,6.0,6.0,-251.0,86.0,86.0,480.0,-908.0,False,5764801.0,0.0,23077295078124.0,657.0,67.0,3283517947248.0,524.0,14.0
334,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_334.txt,13.0,13.0,28.0,-244.0,82.0,82.0,167.0,67.0,49.0,49.0,105.0,-99.0,3.0,3.0,3.0,-242.0,38.0,38.0,38.0,-325.0,17.0,17.0,17.0,-281.0,0.0,-60.0,0.0,-602.0,82.0,82.0,358.0,-1726.0,False,5764801.0,0.0,43301250120744.0,701.0,73.0,0.0,602.0,0.0
335,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_335.txt,42.0,42.0,42.0,-207.0,90.0,90.0,164.0,50.0,0.0,-10.0,0.0,-411.0,65.0,65.0,70.0,-222.0,0.0,-2.0,0.0,-287.0,0.0,-1.0,0.0,-233.0,15.0,15.0,15.0,-258.0,90.0,90.0,291.0,-1568.0,False,5764801.0,0.0,70345443254400.0,699.0,82.0,19494192790800.0,618.0,27.0
336,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_336.txt,135.0,135.0,372.0,356.0,47.0,47.0,47.0,-193.0,63.0,63.0,64.0,-174.0,0.0,-7.0,0.0,-267.0,18.0,18.0,18.0,-311.0,65.0,65.0,88.0,-238.0,0.0,-9.0,0.0,-308.0,135.0,135.0,589.0,-1135.0,False,5764801.0,0.0,54477820786158.0,726.0,70.0,12172062938112.0,597.0,33.0
337,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_337.txt,45.0,45.0,45.0,-265.0,17.0,17.0,17.0,-343.0,52.0,52.0,155.0,81.0,70.0,70.0,70.0,-257.0,62.0,62.0,69.0,-164.0,0.0,-13.0,0.0,-399.0,0.0,-3.0,0.0,-326.0,70.0,70.0,356.0,-1673.0,False,5764801.0,0.0,75328024685760.0,726.0,77.0,22972598091520.0,643.0,29.0
338,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_338.txt,31.0,31.0,31.0,-412.0,0.0,0.0,0.0,-688.0,0.0,0.0,0.0,-688.0,82.0,82.0,140.0,-86.0,78.0,78.0,200.0,-18.0,54.0,54.0,74.0,-363.0,106.0,106.0,194.0,39.0,106.0,106.0,639.0,-2216.0,False,5764801.0,0.0,31311955560600.0,698.0,65.0,0.0,688.0,0.0
339,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_339.txt,1.0,1.0,1.0,-317.0,82.0,82.0,252.0,218.0,15.0,15.0,15.0,-279.0,0.0,-42.0,0.0,-499.0,7.0,7.0,7.0,-207.0,0.0,-4.0,0.0,-260.0,0.0,-11.0,0.0,-256.0,82.0,82.0,275.0,-1600.0,False,5764801.0,0.0,117579790189620.0,743.0,87.0,85123684297080.0,710.0,78.0
340,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_340.txt,0.0,-3.0,0.0,-244.0,0.0,-1.0,0.0,-278.0,7.0,7.0,7.0,-206.0,0.0,-3.0,0.0,-190.0,0.0,-10.0,0.0,-211.0,0.0,-1.0,0.0,-260.0,43.0,43.0,43.0,-161.0,43.0,43.0,50.0,-1550.0,False,5764801.0,0.0,58994846499624.0,715.0,79.0,43385157669000.0,625.0,75.0
341,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_341.txt,36.0,36.0,64.0,-161.0,50.0,50.0,50.0,-177.0,130.0,130.0,388.0,354.0,72.0,72.0,72.0,-137.0,39.0,39.0,57.0,-201.0,53.0,53.0,53.0,-325.0,0.0,-18.0,0.0,-375.0,130.0,130.0,684.0,-1022.0,False,5764801.0,0.0,48989899445760.0,674.0,79.0,7341840717120.0,554.0,26.0
342,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_342.txt,71.0,71.0,97.0,63.0,0.0,-24.0,0.0,-228.0,39.0,39.0,67.0,-161.0,35.0,35.0,38.0,-121.0,0.0,-6.0,0.0,-251.0,67.0,67.0,67.0,-136.0,0.0,-4.0,0.0,-255.0,71.0,71.0,269.0,-1089.0,False,5764801.0,0.0,51624633977280.0,685.0,80.0,6495158638080.0,537.0,24.0
343,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_343.txt,125.0,125.0,260.0,237.0,6.0,6.0,6.0,-180.0,30.0,30.0,35.0,-273.0,71.0,71.0,77.0,-149.0,61.0,61.0,66.0,-206.0,31.0,31.0,31.0,-202.0,0.0,-64.0,0.0,-570.0,125.0,125.0,475.0,-1343.0,False,5764801.0,0.0,55592737901712.0,705.0,72.0,0.0,570.0,0.0
344,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_344.txt,67.0,67.0,67.0,-286.0,70.0,70.0,217.0,139.0,77.0,77.0,85.0,-64.0,64.0,64.0,64.0,-286.0,0.0,-86.0,0.0,-648.0,6.0,6.0,6.0,-344.0,59.0,59.0,59.0,-332.0,77.0,77.0,498.0,-1821.0,False,5764801.0,0.0,90934892657532.0,741.0,87.0,0.0,648.0,0.0
345,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_345.txt,78.0,78.0,87.0,-36.0,83.0,83.0,85.0,-38.0,76.0,76.0,76.0,-89.0,11.0,11.0,11.0,-191.0,52.0,52.0,55.0,-128.0,0.0,-12.0,0.0,-282.0,0.0,-7.0,0.0,-329.0,83.0,83.0,314.0,-1093.0,False,5764801.0,0.0,63054673531392.0,685.0,79.0,6195988261008.0,543.0,14.0
346,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_346.txt,14.0,14.0,15.0,-122.0,0.0,-12.0,0.0,-287.0,0.0,-20.0,0.0,-330.0,31.0,31.0,48.0,-135.0,0.0,-9.0,0.0,-247.0,0.0,-21.0,0.0,-283.0,0.0,-9.0,0.0,-255.0,31.0,31.0,63.0,-1659.0,False,5764801.0,0.0,61307429990400.0,706.0,79.0,29908001122560.0,598.0,62.0
347,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_347.txt,18.0,18.0,23.0,-206.0,0.0,-3.0,0.0,-353.0,0.0,-8.0,0.0,-394.0,55.0,55.0,55.0,-132.0,0.0,-10.0,0.0,-353.0,0.0,-9.0,0.0,-337.0,0.0,-30.0,0.0,-398.0,55.0,55.0,78.0,-2173.0,False,5764801.0,0.0,67969020672000.0,698.0,81.0,64772501472000.0,686.0,75.0
348,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_348.txt,0.0,-9.0,0.0,-292.0,0.0,-9.0,0.0,-236.0,0.0,-1.0,0.0,-235.0,0.0,-37.0,0.0,-429.0,14.0,14.0,14.0,-199.0,0.0,-6.0,0.0,-338.0,64.0,64.0,122.0,90.0,64.0,64.0,136.0,-1639.0,False,5764801.0,0.0,46767091926555.0,681.0,80.0,33814178410320.0,644.0,55.0
349,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_349.txt,58.0,58.0,114.0,-3.0,12.0,12.0,22.0,-162.0,0.0,-4.0,0.0,-271.0,5.0,5.0,5.0,-264.0,4.0,4.0,4.0,-273.0,36.0,36.0,61.0,-1.0,0.0,-8.0,0.0,-272.0,58.0,58.0,206.0,-1246.0,False,5764801.0,0.0,24446087331840.0,722.0,64.0,7522049525760.0,563.0,28.0
350,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_350.txt,0.0,-4.0,0.0,-270.0,0.0,-17.0,0.0,-339.0,0.0,-10.0,0.0,-259.0,91.0,91.0,170.0,83.0,48.0,48.0,48.0,-432.0,10.0,10.0,10.0,-237.0,2.0,2.0,2.0,-298.0,91.0,91.0,230.0,-1752.0,False,5764801.0,0.0,69870169938800.0,723.0,84.0,38765916554400.0,654.0,45.0
351,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_351.txt,10.0,10.0,10.0,-205.0,32.0,32.0,32.0,-241.0,0.0,-87.0,0.0,-598.0,60.0,60.0,66.0,-117.0,33.0,33.0,34.0,-119.0,34.0,34.0,34.0,-312.0,108.0,108.0,346.0,346.0,108.0,108.0,522.0,-1246.0,False,5764801.0,0.0,62776322058240.0,693.0,84.0,0.0,598.0,0.0
352,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_352.txt,0.0,-74.0,0.0,-729.0,10.0,10.0,10.0,-367.0,71.0,71.0,94.0,-196.0,100.0,100.0,124.0,-50.0,1.0,1.0,1.0,-369.0,120.0,120.0,255.0,85.0,47.0,47.0,47.0,-453.0,120.0,120.0,531.0,-2079.0,False,5764801.0,0.0,68602665614160.0,731.0,85.0,0.0,729.0,0.0
353,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_353.txt,89.0,89.0,134.0,93.0,71.0,71.0,100.0,-31.0,93.0,93.0,93.0,36.0,87.0,87.0,97.0,41.0,0.0,-7.0,0.0,-466.0,43.0,43.0,84.0,-104.0,33.0,33.0,57.0,-134.0,93.0,93.0,565.0,-565.0,False,5764801.0,0.0,98233951495680.0,748.0,85.0,0.0,466.0,0.0
354,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_354.txt,3.0,3.0,3.0,-346.0,0.0,-29.0,0.0,-372.0,10.0,10.0,12.0,-173.0,0.0,-12.0,0.0,-390.0,16.0,16.0,16.0,-275.0,0.0,-8.0,0.0,-293.0,39.0,39.0,55.0,-30.0,39.0,39.0,86.0,-1879.0,False,5764801.0,0.0,61728067838304.0,682.0,74.0,61728067838304.0,677.0,69.0
355,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_355.txt,22.0,22.0,22.0,-170.0,13.0,13.0,13.0,-169.0,8.0,8.0,15.0,-130.0,21.0,21.0,21.0,-186.0,0.0,-2.0,0.0,-233.0,0.0,-1.0,0.0,-282.0,0.0,-35.0,0.0,-326.0,22.0,22.0,71.0,-1496.0,False,5764801.0,0.0,82250471229696.0,700.0,78.0,34468967963430.0,604.0,77.0
356,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_356.txt,120.0,120.0,217.0,162.0,90.0,90.0,197.0,60.0,109.0,109.0,314.0,245.0,83.0,83.0,195.0,18.0,85.0,85.0,160.0,-96.0,19.0,19.0,32.0,-138.0,0.0,-1.0,0.0,-363.0,120.0,120.0,1115.0,-112.0,False,5764801.0,0.0,28655296096572.0,658.0,67.0,0.0,363.0,0.0
357,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_357.txt,53.0,53.0,104.0,-197.0,93.0,93.0,136.0,-135.0,79.0,79.0,129.0,-85.0,64.0,64.0,220.0,147.0,92.0,92.0,119.0,-271.0,71.0,71.0,112.0,-34.0,0.0,-39.0,0.0,-566.0,93.0,93.0,820.0,-1141.0,False,5764801.0,0.0,69474883921920.0,698.0,84.0,0.0,566.0,0.0
358,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_358.txt,39.0,39.0,44.0,-300.0,29.0,29.0,51.0,-260.0,8.0,8.0,8.0,-427.0,46.0,46.0,84.0,-311.0,118.0,118.0,208.0,95.0,147.0,147.0,260.0,189.0,0.0,-14.0,0.0,-668.0,147.0,147.0,655.0,-1682.0,False,5764801.0,0.0,70280868097440.0,743.0,78.0,0.0,668.0,0.0
359,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_359.txt,0.0,-9.0,0.0,-376.0,0.0,-13.0,0.0,-352.0,29.0,29.0,45.0,-175.0,9.0,9.0,12.0,-68.0,0.0,-3.0,0.0,-237.0,32.0,32.0,32.0,-288.0,0.0,-41.0,0.0,-428.0,32.0,32.0,89.0,-1924.0,False,5764801.0,0.0,42522655472640.0,678.0,69.0,37989123427584.0,638.0,63.0
360,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_360.txt,0.0,-9.0,0.0,-350.0,67.0,67.0,95.0,12.0,16.0,16.0,16.0,-176.0,21.0,21.0,25.0,-210.0,55.0,55.0,55.0,-170.0,0.0,-7.0,0.0,-456.0,1.0,1.0,1.0,-231.0,67.0,67.0,192.0,-1581.0,False,5764801.0,0.0,69902550637920.0,690.0,88.0,28155313882080.0,633.0,35.0
361,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_361.txt,27.0,27.0,27.0,-118.0,50.0,50.0,71.0,-156.0,20.0,20.0,20.0,-324.0,69.0,69.0,151.0,81.0,20.0,20.0,20.0,-131.0,49.0,49.0,49.0,-91.0,0.0,-72.0,0.0,-512.0,69.0,69.0,338.0,-1251.0,False,5764801.0,0.0,33086477458944.0,690.0,70.0,0.0,512.0,0.0
362,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_362.txt,0.0,-6.0,0.0,-245.0,4.0,4.0,4.0,-381.0,0.0,-23.0,0.0,-412.0,0.0,-7.0,0.0,-294.0,0.0,-18.0,0.0,-321.0,0.0,-17.0,0.0,-327.0,94.0,94.0,195.0,178.0,94.0,94.0,199.0,-1802.0,False,5764801.0,0.0,56941255526400.0,715.0,76.0,54027981987840.0,668.0,68.0
363,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_363.txt,108.0,108.0,276.0,18.0,0.0,0.0,0.0,-740.0,0.0,0.0,0.0,-740.0,146.0,146.0,300.0,72.0,93.0,93.0,220.0,-42.0,0.0,0.0,0.0,-740.0,122.0,122.0,171.0,-78.0,146.0,146.0,967.0,-2250.0,False,5764801.0,0.0,74780784798720.0,748.0,82.0,0.0,740.0,0.0
