Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Agent_5_Max,Agent_5_Max_Unclipped,Agent_5_Sum,Agent_5_Sum_Unclipped,Agent_6_Max,Agent_6_Max_Unclipped,Agent_6_Sum,Agent_6_Sum_Unclipped,Agent_7_Max,Agent_7_Max_Unclipped,Agent_7_Sum,Agent_7_Sum_Unclipped,Agent_8_Max,Agent_8_Max_Unclipped,Agent_8_Sum,Agent_8_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness
341,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_341.txt,10.0,10.0,10.0,-290.0,70.0,70.0,151.0,59.0,66.0,66.0,126.0,-108.0,17.0,17.0,33.0,-318.0,42.0,42.0,82.0,-31.0,67.0,67.0,67.0,-339.0,0.0,-24.0,0.0,-678.0,42.0,42.0,42.0,-330.0,70.0,70.0,511.0,-2035.0,False
342,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_342.txt,65.0,65.0,129.0,-265.0,145.0,145.0,340.0,164.0,0.0,-1.0,0.0,-716.0,157.0,157.0,355.0,146.0,78.0,78.0,154.0,-317.0,88.0,88.0,88.0,-464.0,67.0,67.0,127.0,-231.0,73.0,73.0,92.0,-339.0,157.0,157.0,1285.0,-2022.0,False
343,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_343.txt,156.0,156.0,477.0,374.0,79.0,79.0,137.0,128.0,40.0,40.0,72.0,-202.0,43.0,43.0,112.0,-92.0,86.0,86.0,136.0,-129.0,48.0,48.0,52.0,-272.0,79.0,79.0,119.0,-123.0,0.0,-40.0,0.0,-564.0,156.0,156.0,1105.0,-880.0,False
344,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_344.txt,13.0,13.0,13.0,-289.0,3.0,3.0,3.0,-262.0,0.0,-9.0,0.0,-375.0,0.0,-14.0,0.0,-349.0,0.0,-23.0,0.0,-398.0,46.0,46.0,93.0,18.0,18.0,18.0,18.0,-262.0,1.0,1.0,1.0,-408.0,46.0,46.0,128.0,-2325.0,False
345,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_345.txt,0.0,-27.0,0.0,-352.0,22.0,22.0,22.0,-142.0,20.0,20.0,23.0,-181.0,12.0,12.0,12.0,-260.0,0.0,-2.0,0.0,-291.0,0.0,-11.0,0.0,-319.0,0.0,-16.0,0.0,-345.0,0.0,-12.0,0.0,-277.0,22.0,22.0,57.0,-2167.0,False
346,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_346.txt,126.0,126.0,373.0,122.0,80.0,80.0,160.0,-519.0,232.0,232.0,601.0,506.0,89.0,89.0,152.0,-427.0,0.0,0.0,0.0,-842.0,152.0,152.0,330.0,12.0,0.0,0.0,0.0,-842.0,0.0,0.0,0.0,-842.0,232.0,232.0,1616.0,-2832.0,False
347,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_347.txt,66.0,66.0,140.0,86.0,17.0,17.0,17.0,-369.0,16.0,16.0,16.0,-305.0,7.0,7.0,7.0,-222.0,0.0,-6.0,0.0,-360.0,0.0,-2.0,0.0,-380.0,0.0,-2.0,0.0,-312.0,0.0,0.0,0.0,-250.0,66.0,66.0,180.0,-2112.0,False
348,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_348.txt,2.0,2.0,2.0,-249.0,6.0,6.0,6.0,-341.0,38.0,38.0,39.0,-184.0,45.0,45.0,63.0,-145.0,31.0,31.0,44.0,-210.0,41.0,41.0,41.0,-221.0,0.0,-6.0,0.0,-270.0,0.0,-4.0,0.0,-318.0,45.0,45.0,195.0,-1938.0,False
349,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_349.txt,51.0,51.0,149.0,125.0,0.0,-4.0,0.0,-436.0,9.0,9.0,9.0,-355.0,0.0,-11.0,0.0,-354.0,1.0,1.0,1.0,-353.0,0.0,-3.0,0.0,-335.0,0.0,-27.0,0.0,-497.0,0.0,-1.0,0.0,-290.0,51.0,51.0,159.0,-2495.0,False
350,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_350.txt,99.0,99.0,278.0,269.0,89.0,89.0,92.0,-149.0,30.0,30.0,42.0,-277.0,41.0,41.0,63.0,-287.0,18.0,18.0,18.0,-307.0,51.0,51.0,69.0,-246.0,0.0,-59.0,0.0,-688.0,70.0,70.0,70.0,-249.0,99.0,99.0,632.0,-1934.0,False
351,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_351.txt,25.0,25.0,35.0,-232.0,31.0,31.0,36.0,-225.0,47.0,47.0,47.0,-291.0,64.0,64.0,109.0,-62.0,8.0,8.0,13.0,-302.0,51.0,51.0,90.0,-86.0,0.0,-6.0,0.0,-244.0,3.0,3.0,3.0,-340.0,64.0,64.0,333.0,-1782.0,False
352,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_352.txt,10.0,10.0,10.0,-297.0,91.0,91.0,91.0,-261.0,39.0,39.0,39.0,-315.0,0.0,-82.0,0.0,-637.0,4.0,4.0,4.0,-275.0,10.0,10.0,10.0,-316.0,21.0,21.0,21.0,-243.0,53.0,53.0,78.0,13.0,91.0,91.0,253.0,-2331.0,False
353,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_353.txt,19.0,19.0,33.0,-254.0,22.0,22.0,37.0,-137.0,9.0,9.0,9.0,-360.0,0.0,-14.0,0.0,-317.0,18.0,18.0,18.0,-246.0,0.0,-14.0,0.0,-292.0,2.0,2.0,3.0,-166.0,10.0,10.0,13.0,-296.0,22.0,22.0,113.0,-2068.0,False
354,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_354.txt,0.0,-18.0,0.0,-449.0,7.0,7.0,7.0,-333.0,33.0,33.0,33.0,-411.0,0.0,-9.0,0.0,-395.0,8.0,8.0,8.0,-293.0,50.0,50.0,50.0,-352.0,20.0,20.0,36.0,-48.0,0.0,-1.0,0.0,-350.0,50.0,50.0,134.0,-2631.0,False
355,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_355.txt,13.0,13.0,17.0,-145.0,2.0,2.0,2.0,-149.0,13.0,13.0,17.0,-148.0,0.0,-2.0,0.0,-213.0,3.0,3.0,3.0,-294.0,14.0,14.0,14.0,-300.0,32.0,32.0,32.0,-219.0,46.0,46.0,105.0,-78.0,46.0,46.0,190.0,-1546.0,False
356,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_356.txt,98.0,98.0,226.0,165.0,69.0,69.0,69.0,-158.0,40.0,40.0,40.0,-250.0,11.0,11.0,15.0,-395.0,84.0,84.0,131.0,-133.0,82.0,82.0,111.0,-190.0,0.0,-39.0,0.0,-633.0,74.0,74.0,74.0,-295.0,98.0,98.0,666.0,-1889.0,False
357,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_357.txt,4.0,4.0,4.0,-348.0,27.0,27.0,28.0,-157.0,57.0,57.0,140.0,28.0,0.0,-2.0,0.0,-275.0,1.0,1.0,1.0,-178.0,0.0,-40.0,0.0,-443.0,31.0,31.0,33.0,-172.0,0.0,-16.0,0.0,-322.0,57.0,57.0,206.0,-1867.0,False
358,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_358.txt,0.0,-18.0,0.0,-260.0,111.0,111.0,192.0,65.0,63.0,63.0,63.0,-208.0,14.0,14.0,14.0,-305.0,63.0,63.0,63.0,-221.0,0.0,-5.0,0.0,-306.0,44.0,44.0,80.0,-354.0,44.0,44.0,80.0,-87.0,111.0,111.0,492.0,-1676.0,False
359,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_359.txt,92.0,92.0,190.0,63.0,68.0,68.0,167.0,-37.0,58.0,58.0,109.0,-261.0,142.0,142.0,322.0,192.0,0.0,0.0,0.0,-739.0,0.0,0.0,0.0,-739.0,57.0,57.0,78.0,-323.0,87.0,87.0,164.0,-187.0,142.0,142.0,1030.0,-2031.0,False
360,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_360.txt,44.0,44.0,44.0,-184.0,29.0,29.0,71.0,-137.0,37.0,37.0,72.0,-94.0,13.0,13.0,25.0,-199.0,11.0,11.0,11.0,-221.0,11.0,11.0,13.0,-247.0,0.0,0.0,0.0,-270.0,44.0,44.0,116.0,7.0,44.0,44.0,352.0,-1345.0,False
361,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_361.txt,4.0,4.0,4.0,-203.0,0.0,-13.0,0.0,-211.0,0.0,-29.0,0.0,-476.0,0.0,-1.0,0.0,-418.0,0.0,-17.0,0.0,-327.0,0.0,-11.0,0.0,-307.0,0.0,-5.0,0.0,-304.0,40.0,40.0,71.0,19.0,40.0,40.0,75.0,-2227.0,False
362,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_362.txt,0.0,-23.0,0.0,-279.0,31.0,31.0,34.0,-130.0,9.0,9.0,9.0,-354.0,9.0,9.0,9.0,-179.0,13.0,13.0,16.0,-112.0,17.0,17.0,19.0,-158.0,27.0,27.0,27.0,-337.0,0.0,-12.0,0.0,-369.0,31.0,31.0,114.0,-1918.0,False
363,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_363.txt,9.0,9.0,9.0,-270.0,36.0,36.0,36.0,-187.0,39.0,39.0,70.0,-58.0,0.0,-4.0,0.0,-240.0,0.0,-13.0,0.0,-328.0,28.0,28.0,28.0,-178.0,0.0,-18.0,0.0,-359.0,0.0,-4.0,0.0,-263.0,39.0,39.0,143.0,-1883.0,False
364,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_364.txt,0.0,-7.0,0.0,-358.0,0.0,-6.0,0.0,-260.0,9.0,9.0,9.0,-129.0,0.0,-22.0,0.0,-375.0,21.0,21.0,21.0,-312.0,0.0,-14.0,0.0,-262.0,0.0,-9.0,0.0,-255.0,0.0,-13.0,0.0,-276.0,21.0,21.0,30.0,-2227.0,False
365,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_365.txt,43.0,43.0,49.0,-122.0,18.0,18.0,18.0,-260.0,0.0,-2.0,0.0,-248.0,90.0,90.0,90.0,-227.0,18.0,18.0,18.0,-357.0,17.0,17.0,17.0,-341.0,35.0,35.0,35.0,-256.0,0.0,-9.0,0.0,-249.0,90.0,90.0,227.0,-2060.0,False
366,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_366.txt,1.0,1.0,1.0,-394.0,8.0,8.0,8.0,-248.0,13.0,13.0,13.0,-259.0,24.0,24.0,24.0,-300.0,4.0,4.0,4.0,-156.0,7.0,7.0,7.0,-282.0,0.0,-17.0,0.0,-401.0,13.0,13.0,20.0,-154.0,24.0,24.0,77.0,-2194.0,False
367,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_367.txt,0.0,-4.0,0.0,-276.0,15.0,15.0,19.0,-290.0,14.0,14.0,23.0,-332.0,0.0,-35.0,0.0,-434.0,75.0,75.0,184.0,89.0,0.0,-25.0,0.0,-490.0,0.0,-29.0,0.0,-481.0,0.0,-4.0,0.0,-391.0,75.0,75.0,226.0,-2605.0,False
368,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_368.txt,35.0,35.0,37.0,-107.0,38.0,38.0,54.0,-250.0,0.0,-1.0,0.0,-225.0,23.0,23.0,26.0,-221.0,20.0,20.0,20.0,-230.0,0.0,-6.0,0.0,-278.0,7.0,7.0,7.0,-212.0,0.0,0.0,0.0,-276.0,38.0,38.0,144.0,-1799.0,False
369,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_369.txt,13.0,13.0,17.0,-301.0,30.0,30.0,44.0,-251.0,52.0,52.0,52.0,-324.0,43.0,43.0,70.0,33.0,0.0,-26.0,0.0,-427.0,16.0,16.0,16.0,-226.0,0.0,-9.0,0.0,-318.0,20.0,20.0,20.0,-363.0,52.0,52.0,219.0,-2177.0,False
370,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_370.txt,68.0,68.0,146.0,-49.0,35.0,35.0,80.0,-104.0,74.0,74.0,140.0,-48.0,51.0,51.0,112.0,-102.0,47.0,47.0,47.0,-142.0,28.0,28.0,28.0,-257.0,38.0,38.0,74.0,-203.0,31.0,31.0,34.0,-146.0,74.0,74.0,661.0,-1051.0,False
371,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_371.txt,6.0,6.0,6.0,-532.0,87.0,87.0,101.0,-118.0,62.0,62.0,73.0,-413.0,5.0,5.0,5.0,-441.0,0.0,-81.0,0.0,-793.0,86.0,86.0,332.0,201.0,54.0,54.0,54.0,-368.0,78.0,78.0,78.0,-322.0,87.0,87.0,649.0,-2786.0,False
372,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_372.txt,74.0,74.0,99.0,-8.0,0.0,-27.0,0.0,-457.0,17.0,17.0,17.0,-417.0,21.0,21.0,21.0,-313.0,0.0,-8.0,0.0,-328.0,0.0,-10.0,0.0,-375.0,0.0,-2.0,0.0,-357.0,0.0,-17.0,0.0,-363.0,74.0,74.0,137.0,-2618.0,False
373,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_373.txt,11.0,11.0,11.0,-324.0,16.0,16.0,16.0,-227.0,0.0,-18.0,0.0,-315.0,10.0,10.0,10.0,-181.0,0.0,-2.0,0.0,-299.0,0.0,-37.0,0.0,-416.0,4.0,4.0,4.0,-393.0,30.0,30.0,63.0,-77.0,30.0,30.0,104.0,-2232.0,False
374,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_374.txt,135.0,135.0,269.0,176.0,45.0,45.0,68.0,-282.0,18.0,18.0,22.0,-356.0,23.0,23.0,23.0,-220.0,2.0,2.0,2.0,-281.0,12.0,12.0,12.0,-310.0,13.0,13.0,13.0,-323.0,33.0,33.0,33.0,-238.0,135.0,135.0,442.0,-1834.0,False
375,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_375.txt,8.0,8.0,8.0,-283.0,2.0,2.0,2.0,-360.0,10.0,10.0,10.0,-230.0,15.0,15.0,15.0,-301.0,48.0,48.0,48.0,-249.0,48.0,48.0,52.0,-169.0,20.0,20.0,25.0,-207.0,45.0,45.0,112.0,-22.0,48.0,48.0,272.0,-1821.0,False
376,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_376.txt,6.0,6.0,9.0,-309.0,90.0,90.0,127.0,70.0,80.0,80.0,80.0,-252.0,34.0,34.0,47.0,-173.0,68.0,68.0,68.0,-281.0,77.0,77.0,126.0,-73.0,0.0,-4.0,0.0,-396.0,0.0,-6.0,0.0,-326.0,90.0,90.0,457.0,-1740.0,False
377,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_377.txt,52.0,52.0,52.0,-254.0,80.0,80.0,278.0,278.0,43.0,43.0,88.0,-172.0,28.0,28.0,30.0,-108.0,81.0,81.0,102.0,-41.0,70.0,70.0,72.0,-214.0,28.0,28.0,28.0,-317.0,14.0,14.0,14.0,-355.0,81.0,81.0,664.0,-1183.0,False
378,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_378.txt,0.0,0.0,0.0,-839.0,65.0,65.0,79.0,-484.0,74.0,74.0,147.0,-359.0,78.0,78.0,176.0,38.0,0.0,0.0,0.0,-839.0,125.0,125.0,222.0,-20.0,95.0,95.0,210.0,-9.0,56.0,56.0,99.0,-279.0,125.0,125.0,933.0,-2791.0,False
379,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_379.txt,49.0,49.0,111.0,51.0,3.0,3.0,3.0,-143.0,49.0,49.0,73.0,-202.0,38.0,38.0,42.0,-221.0,0.0,-12.0,0.0,-236.0,3.0,3.0,4.0,-170.0,0.0,-3.0,0.0,-240.0,0.0,-3.0,0.0,-322.0,49.0,49.0,233.0,-1483.0,False
380,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_380.txt,59.0,59.0,170.0,162.0,9.0,9.0,9.0,-271.0,49.0,49.0,49.0,-340.0,4.0,4.0,4.0,-404.0,42.0,42.0,42.0,-380.0,12.0,12.0,12.0,-406.0,28.0,28.0,28.0,-351.0,0.0,-17.0,0.0,-290.0,59.0,59.0,314.0,-2280.0,False
381,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_381.txt,1.0,1.0,1.0,-257.0,20.0,20.0,30.0,-49.0,6.0,6.0,6.0,-177.0,0.0,-11.0,0.0,-290.0,54.0,54.0,114.0,-1.0,0.0,-4.0,0.0,-235.0,0.0,-10.0,0.0,-261.0,7.0,7.0,7.0,-248.0,54.0,54.0,158.0,-1518.0,False
382,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_382.txt,0.0,-9.0,0.0,-375.0,13.0,13.0,13.0,-146.0,0.0,-27.0,0.0,-366.0,0.0,-18.0,0.0,-361.0,0.0,-14.0,0.0,-342.0,0.0,-13.0,0.0,-470.0,0.0,-43.0,0.0,-552.0,7.0,7.0,7.0,-360.0,13.0,13.0,20.0,-2972.0,False
383,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_383.txt,55.0,55.0,74.0,-132.0,63.0,63.0,63.0,-237.0,51.0,51.0,51.0,-189.0,36.0,36.0,36.0,-252.0,13.0,13.0,16.0,-273.0,10.0,10.0,10.0,-121.0,52.0,52.0,54.0,-187.0,66.0,66.0,206.0,149.0,66.0,66.0,510.0,-1242.0,False
384,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_384.txt,33.0,33.0,48.0,-486.0,76.0,76.0,207.0,6.0,86.0,86.0,236.0,29.0,80.0,80.0,96.0,-316.0,0.0,0.0,0.0,-765.0,0.0,0.0,0.0,-765.0,105.0,105.0,344.0,183.0,29.0,29.0,35.0,-547.0,105.0,105.0,966.0,-2661.0,False
385,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_385.txt,15.0,15.0,23.0,-219.0,28.0,28.0,28.0,-263.0,4.0,4.0,4.0,-216.0,2.0,2.0,2.0,-192.0,65.0,65.0,274.0,218.0,5.0,5.0,5.0,-365.0,8.0,8.0,8.0,-274.0,0.0,-13.0,0.0,-330.0,65.0,65.0,344.0,-1641.0,False
386,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_386.txt,20.0,20.0,20.0,-310.0,0.0,-27.0,0.0,-391.0,0.0,-10.0,0.0,-323.0,0.0,-18.0,0.0,-366.0,14.0,14.0,14.0,-117.0,39.0,39.0,39.0,-149.0,19.0,19.0,19.0,-300.0,0.0,-5.0,0.0,-305.0,39.0,39.0,92.0,-2261.0,False
387,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_387.txt,14.0,14.0,14.0,-395.0,11.0,11.0,11.0,-341.0,11.0,11.0,11.0,-361.0,0.0,-4.0,0.0,-331.0,0.0,-28.0,0.0,-479.0,0.0,-23.0,0.0,-460.0,73.0,73.0,119.0,-28.0,0.0,-16.0,0.0,-383.0,73.0,73.0,155.0,-2778.0,False
388,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_388.txt,81.0,81.0,81.0,-402.0,34.0,34.0,34.0,-494.0,0.0,-84.0,0.0,-808.0,7.0,7.0,7.0,-455.0,40.0,40.0,40.0,-381.0,124.0,124.0,138.0,-58.0,62.0,62.0,183.0,59.0,79.0,79.0,79.0,-305.0,124.0,124.0,562.0,-2844.0,False
389,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_389.txt,71.0,71.0,71.0,-368.0,62.0,62.0,62.0,-451.0,42.0,42.0,42.0,-490.0,65.0,65.0,154.0,-22.0,125.0,125.0,221.0,110.0,0.0,-83.0,0.0,-809.0,37.0,37.0,37.0,-500.0,36.0,36.0,36.0,-395.0,125.0,125.0,623.0,-2925.0,False
390,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_390.txt,111.0,111.0,360.0,241.0,57.0,57.0,57.0,-353.0,37.0,37.0,122.0,44.0,34.0,34.0,48.0,-304.0,41.0,41.0,43.0,-254.0,7.0,7.0,7.0,-439.0,37.0,37.0,37.0,-366.0,0.0,-72.0,0.0,-722.0,111.0,111.0,674.0,-2153.0,False
391,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_391.txt,0.0,-6.0,0.0,-343.0,0.0,-17.0,0.0,-255.0,7.0,7.0,7.0,-430.0,0.0,-1.0,0.0,-213.0,7.0,7.0,7.0,-232.0,0.0,-13.0,0.0,-330.0,0.0,-10.0,0.0,-248.0,38.0,38.0,67.0,-25.0,38.0,38.0,81.0,-2076.0,False
392,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_392.txt,124.0,124.0,196.0,106.0,11.0,11.0,11.0,-129.0,83.0,83.0,109.0,-187.0,59.0,59.0,113.0,-51.0,24.0,24.0,32.0,-275.0,59.0,59.0,94.0,-60.0,19.0,19.0,19.0,-327.0,37.0,37.0,49.0,-203.0,124.0,124.0,623.0,-1126.0,False
393,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_393.txt,0.0,-14.0,0.0,-221.0,0.0,-24.0,0.0,-353.0,0.0,-4.0,0.0,-234.0,0.0,-1.0,0.0,-267.0,61.0,61.0,153.0,129.0,0.0,-9.0,0.0,-415.0,0.0,-1.0,0.0,-262.0,0.0,-11.0,0.0,-261.0,61.0,61.0,153.0,-1884.0,False
394,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_394.txt,14.0,14.0,14.0,-164.0,34.0,34.0,34.0,-275.0,1.0,1.0,1.0,-193.0,22.0,22.0,22.0,-222.0,29.0,29.0,29.0,-212.0,0.0,-7.0,0.0,-303.0,0.0,-15.0,0.0,-357.0,0.0,-20.0,0.0,-288.0,34.0,34.0,100.0,-2014.0,False
395,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_395.txt,150.0,150.0,383.0,232.0,111.0,111.0,219.0,-26.0,111.0,111.0,220.0,10.0,61.0,61.0,72.0,-409.0,88.0,88.0,106.0,-355.0,73.0,73.0,144.0,-241.0,0.0,0.0,0.0,-747.0,0.0,0.0,0.0,-747.0,150.0,150.0,1144.0,-2283.0,False
396,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_396.txt,15.0,15.0,15.0,-221.0,114.0,114.0,182.0,53.0,50.0,50.0,54.0,-66.0,68.0,68.0,68.0,-103.0,67.0,67.0,67.0,-176.0,47.0,47.0,47.0,-160.0,56.0,56.0,68.0,-230.0,19.0,19.0,25.0,-153.0,114.0,114.0,526.0,-1056.0,False
397,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_397.txt,218.0,218.0,646.0,548.0,52.0,52.0,54.0,-493.0,107.0,107.0,297.0,79.0,0.0,0.0,0.0,-750.0,0.0,0.0,0.0,-750.0,88.0,88.0,106.0,-353.0,0.0,0.0,0.0,-750.0,65.0,65.0,138.0,-102.0,218.0,218.0,1241.0,-2571.0,False
398,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_398.txt,57.0,57.0,57.0,-168.0,0.0,-5.0,0.0,-273.0,0.0,-13.0,0.0,-362.0,30.0,30.0,30.0,-331.0,4.0,4.0,4.0,-297.0,10.0,10.0,10.0,-216.0,0.0,-6.0,0.0,-287.0,75.0,75.0,223.0,192.0,75.0,75.0,324.0,-1742.0,False
399,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_399.txt,2.0,2.0,2.0,-301.0,0.0,-2.0,0.0,-284.0,0.0,-26.0,0.0,-357.0,19.0,19.0,19.0,-212.0,0.0,-15.0,0.0,-352.0,0.0,0.0,0.0,-259.0,0.0,0.0,0.0,-328.0,0.0,-11.0,0.0,-351.0,19.0,19.0,21.0,-2444.0,False
400,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_400.txt,0.0,-11.0,0.0,-370.0,0.0,-7.0,0.0,-411.0,21.0,21.0,24.0,-264.0,59.0,59.0,61.0,-59.0,18.0,18.0,18.0,-320.0,0.0,-7.0,0.0,-336.0,0.0,-22.0,0.0,-351.0,0.0,-6.0,0.0,-333.0,59.0,59.0,103.0,-2444.0,False
401,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_401.txt,98.0,98.0,158.0,87.0,15.0,15.0,39.0,-318.0,35.0,35.0,47.0,-207.0,26.0,26.0,26.0,-419.0,24.0,24.0,24.0,-286.0,33.0,33.0,33.0,-349.0,0.0,-20.0,0.0,-520.0,0.0,-7.0,0.0,-297.0,98.0,98.0,327.0,-2309.0,False
402,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_402.txt,55.0,55.0,116.0,-57.0,35.0,35.0,54.0,-191.0,60.0,60.0,86.0,-158.0,46.0,46.0,69.0,-77.0,1.0,1.0,1.0,-308.0,68.0,68.0,79.0,-124.0,0.0,0.0,0.0,-200.0,10.0,10.0,10.0,-250.0,68.0,68.0,415.0,-1365.0,False
403,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_403.txt,21.0,21.0,21.0,-250.0,4.0,4.0,4.0,-295.0,21.0,21.0,21.0,-281.0,82.0,82.0,160.0,128.0,9.0,9.0,9.0,-227.0,4.0,4.0,4.0,-325.0,0.0,-35.0,0.0,-434.0,0.0,-2.0,0.0,-251.0,82.0,82.0,219.0,-1935.0,False
404,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_404.txt,62.0,62.0,68.0,-557.0,0.0,0.0,0.0,-799.0,136.0,136.0,296.0,-71.0,60.0,60.0,93.0,-445.0,170.0,170.0,491.0,491.0,40.0,40.0,60.0,-380.0,0.0,0.0,0.0,-799.0,92.0,92.0,103.0,-433.0,170.0,170.0,1111.0,-2993.0,False
405,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_405.txt,73.0,73.0,95.0,-83.0,39.0,39.0,61.0,-65.0,34.0,34.0,51.0,-127.0,73.0,73.0,87.0,-169.0,58.0,58.0,58.0,-241.0,28.0,28.0,28.0,-209.0,9.0,9.0,9.0,-366.0,118.0,118.0,241.0,240.0,118.0,118.0,630.0,-1020.0,False
406,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_406.txt,84.0,84.0,161.0,59.0,11.0,11.0,11.0,-196.0,1.0,1.0,1.0,-329.0,0.0,0.0,0.0,-214.0,6.0,6.0,8.0,-267.0,16.0,16.0,16.0,-191.0,12.0,12.0,12.0,-232.0,0.0,-6.0,0.0,-235.0,84.0,84.0,209.0,-1605.0,False
407,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_407.txt,68.0,68.0,149.0,51.0,28.0,28.0,28.0,-304.0,2.0,2.0,2.0,-394.0,6.0,6.0,6.0,-381.0,0.0,-26.0,0.0,-451.0,0.0,-3.0,0.0,-428.0,0.0,-5.0,0.0,-286.0,0.0,-16.0,0.0,-351.0,68.0,68.0,185.0,-2544.0,False
408,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_408.txt,165.0,165.0,585.0,503.0,170.0,170.0,304.0,85.0,0.0,0.0,0.0,-741.0,53.0,53.0,56.0,-397.0,0.0,0.0,0.0,-741.0,68.0,68.0,104.0,-391.0,48.0,48.0,82.0,-336.0,39.0,39.0,59.0,-393.0,170.0,170.0,1190.0,-2411.0,False
