Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Agent_5_Max,Agent_5_Max_Unclipped,Agent_5_Sum,Agent_5_Sum_Unclipped,Agent_6_Max,Agent_6_Max_Unclipped,Agent_6_Sum,Agent_6_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
330,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_330.txt,162.0,162.0,187.0,93.0,83.0,83.0,113.0,7.0,52.0,52.0,52.0,-296.0,0.0,-58.0,0.0,-513.0,28.0,28.0,35.0,-185.0,36.0,36.0,36.0,-320.0,162.0,162.0,423.0,-1214.0,False,1679616.0,0.0,528022040000.0,615.0,70.0,0.0,513.0,0.0
331,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_331.txt,53.0,53.0,66.0,-169.0,37.0,37.0,37.0,-160.0,0.0,-15.0,0.0,-345.0,107.0,107.0,194.0,181.0,0.0,-5.0,0.0,-236.0,3.0,3.0,3.0,-288.0,107.0,107.0,300.0,-1017.0,False,1679616.0,0.0,1172164908915.0,669.0,85.0,168429943920.0,532.0,21.0
332,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_332.txt,0.0,0.0,0.0,-637.0,77.0,77.0,181.0,17.0,57.0,57.0,97.0,-107.0,107.0,107.0,206.0,91.0,0.0,0.0,0.0,-637.0,58.0,58.0,113.0,-309.0,107.0,107.0,597.0,-1582.0,False,1679616.0,0.0,473455169280.0,644.0,69.0,0.0,637.0,0.0
333,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_333.txt,23.0,23.0,23.0,-400.0,0.0,-61.0,0.0,-571.0,21.0,21.0,21.0,-294.0,99.0,99.0,105.0,-136.0,59.0,59.0,59.0,-198.0,68.0,68.0,147.0,98.0,99.0,99.0,355.0,-1501.0,False,1679616.0,0.0,463374739200.0,575.0,68.0,0.0,571.0,0.0
334,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_334.txt,39.0,39.0,84.0,-36.0,0.0,-63.0,0.0,-406.0,34.0,34.0,45.0,-81.0,0.0,-60.0,0.0,-534.0,0.0,-51.0,0.0,-473.0,60.0,60.0,60.0,-92.0,60.0,60.0,189.0,-1622.0,False,1679616.0,0.0,2316646695528.0,724.0,89.0,3301751928475.0,764.0,89.0
335,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_335.txt,0.0,-16.0,0.0,-352.0,0.0,-40.0,0.0,-359.0,21.0,21.0,40.0,-73.0,0.0,-6.0,0.0,-321.0,0.0,-6.0,0.0,-343.0,46.0,46.0,77.0,-38.0,46.0,46.0,117.0,-1486.0,False,1679616.0,0.0,2007216217512.0,713.0,89.0,2007216217512.0,711.0,87.0
336,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_336.txt,23.0,23.0,23.0,-149.0,22.0,22.0,22.0,-370.0,0.0,-33.0,0.0,-374.0,83.0,83.0,117.0,36.0,0.0,-6.0,0.0,-321.0,0.0,-34.0,0.0,-341.0,83.0,83.0,162.0,-1519.0,False,1679616.0,0.0,1643196448872.0,726.0,90.0,1520949269070.0,689.0,69.0
337,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_337.txt,0.0,-27.0,0.0,-443.0,2.0,2.0,2.0,-408.0,40.0,40.0,45.0,-46.0,0.0,-42.0,0.0,-405.0,0.0,-34.0,0.0,-341.0,25.0,25.0,26.0,-143.0,40.0,40.0,73.0,-1786.0,False,1679616.0,0.0,1464738319044.0,718.0,89.0,1444252468428.0,700.0,49.0
338,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_338.txt,24.0,24.0,24.0,-342.0,20.0,20.0,20.0,-492.0,128.0,128.0,255.0,93.0,0.0,-59.0,0.0,-665.0,63.0,63.0,63.0,-394.0,153.0,153.0,239.0,173.0,153.0,153.0,601.0,-1627.0,False,1679616.0,0.0,1228881798144.0,665.0,87.0,0.0,665.0,0.0
339,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_339.txt,209.0,209.0,455.0,376.0,72.0,72.0,107.0,-236.0,73.0,73.0,77.0,-270.0,0.0,0.0,0.0,-596.0,43.0,43.0,52.0,-367.0,0.0,0.0,0.0,-596.0,209.0,209.0,691.0,-1689.0,False,1679616.0,0.0,577461431232.0,596.0,82.0,0.0,596.0,0.0
340,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_340.txt,105.0,105.0,220.0,71.0,72.0,72.0,124.0,-76.0,0.0,0.0,0.0,-586.0,161.0,161.0,221.0,61.0,95.0,95.0,165.0,-201.0,0.0,0.0,0.0,-586.0,161.0,161.0,730.0,-1317.0,False,1679616.0,0.0,1293201043200.0,706.0,88.0,0.0,586.0,0.0
341,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_341.txt,164.0,164.0,268.0,185.0,86.0,86.0,86.0,-242.0,20.0,20.0,40.0,-152.0,0.0,-20.0,0.0,-298.0,29.0,29.0,29.0,-219.0,116.0,116.0,165.0,4.0,164.0,164.0,588.0,-722.0,False,1679616.0,0.0,1468004400000.0,699.0,89.0,118326107250.0,533.0,13.0
342,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_342.txt,141.0,141.0,435.0,374.0,41.0,41.0,124.0,41.0,65.0,65.0,103.0,-37.0,77.0,77.0,99.0,-83.0,62.0,62.0,183.0,183.0,38.0,38.0,64.0,-118.0,141.0,141.0,1008.0,360.0,False,1679616.0,0.0,671005030848.0,654.0,75.0,1569172500.0,306.0,9.0
343,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_343.txt,71.0,71.0,88.0,-1.0,29.0,29.0,29.0,-387.0,0.0,-10.0,0.0,-308.0,0.0,-30.0,0.0,-384.0,0.0,-6.0,0.0,-361.0,34.0,34.0,46.0,-51.0,71.0,71.0,163.0,-1492.0,False,1679616.0,0.0,1037111208804.0,680.0,79.0,533168623944.0,617.0,33.0
344,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_344.txt,70.0,70.0,70.0,-234.0,53.0,53.0,85.0,-47.0,2.0,2.0,2.0,-278.0,48.0,48.0,152.0,152.0,33.0,33.0,33.0,-269.0,0.0,-1.0,0.0,-288.0,70.0,70.0,342.0,-964.0,False,1679616.0,0.0,903745610820.0,672.0,86.0,197318247750.0,537.0,27.0
345,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_345.txt,1.0,1.0,1.0,-222.0,0.0,-3.0,0.0,-217.0,0.0,-4.0,0.0,-184.0,0.0,-6.0,0.0,-101.0,44.0,44.0,92.0,48.0,0.0,-6.0,0.0,-165.0,44.0,44.0,93.0,-841.0,False,1679616.0,0.0,1174498155600.0,676.0,85.0,337549212000.0,505.0,65.0
346,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_346.txt,88.0,88.0,130.0,-50.0,0.0,-81.0,0.0,-691.0,70.0,70.0,70.0,-336.0,98.0,98.0,98.0,-42.0,27.0,27.0,27.0,-465.0,70.0,70.0,70.0,-352.0,98.0,98.0,395.0,-1936.0,False,1679616.0,0.0,1129302072576.0,701.0,81.0,0.0,691.0,0.0
347,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_347.txt,72.0,72.0,238.0,114.0,0.0,-10.0,0.0,-214.0,0.0,-8.0,0.0,-187.0,1.0,1.0,1.0,-401.0,0.0,-33.0,0.0,-359.0,43.0,43.0,103.0,103.0,72.0,72.0,342.0,-944.0,False,1679616.0,0.0,908516925972.0,644.0,86.0,531422058240.0,560.0,64.0
348,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_348.txt,116.0,116.0,214.0,1.0,77.0,77.0,131.0,-48.0,47.0,47.0,47.0,-364.0,93.0,93.0,176.0,74.0,44.0,44.0,44.0,-314.0,0.0,-54.0,0.0,-616.0,116.0,116.0,612.0,-1267.0,False,1679616.0,0.0,1063947251250.0,664.0,87.0,0.0,616.0,0.0
349,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_349.txt,39.0,39.0,82.0,-31.0,43.0,43.0,43.0,-281.0,79.0,79.0,172.0,112.0,48.0,48.0,48.0,-306.0,0.0,-20.0,0.0,-444.0,0.0,-17.0,0.0,-345.0,79.0,79.0,345.0,-1295.0,False,1679616.0,0.0,996055707240.0,630.0,85.0,186794150400.0,574.0,26.0
350,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_350.txt,98.0,98.0,132.0,127.0,0.0,-22.0,0.0,-302.0,25.0,25.0,25.0,-346.0,0.0,-52.0,0.0,-326.0,0.0,-32.0,0.0,-334.0,87.0,87.0,117.0,8.0,98.0,98.0,274.0,-1173.0,False,1679616.0,0.0,1778151434400.0,729.0,95.0,1199336544000.0,651.0,71.0
351,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_351.txt,16.0,16.0,29.0,-280.0,0.0,-25.0,0.0,-433.0,8.0,8.0,8.0,-145.0,0.0,-11.0,0.0,-278.0,48.0,48.0,83.0,-23.0,0.0,-34.0,0.0,-373.0,48.0,48.0,120.0,-1532.0,False,1679616.0,0.0,967195092150.0,694.0,82.0,789973125480.0,637.0,49.0
352,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_352.txt,47.0,47.0,70.0,-157.0,32.0,32.0,32.0,-329.0,96.0,96.0,201.0,122.0,0.0,-3.0,0.0,-227.0,70.0,70.0,135.0,69.0,0.0,-42.0,0.0,-428.0,96.0,96.0,438.0,-950.0,False,1679616.0,0.0,1638138902400.0,689.0,91.0,360351264000.0,612.0,26.0
353,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_353.txt,91.0,91.0,141.0,69.0,0.0,-18.0,0.0,-394.0,0.0,-41.0,0.0,-332.0,0.0,-11.0,0.0,-353.0,0.0,-8.0,0.0,-349.0,95.0,95.0,231.0,62.0,95.0,95.0,372.0,-1297.0,False,1679616.0,0.0,2460956960070.0,756.0,95.0,1446646815900.0,669.0,76.0
354,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_354.txt,0.0,-6.0,0.0,-232.0,40.0,40.0,78.0,0.0,9.0,9.0,9.0,-224.0,0.0,-34.0,0.0,-368.0,0.0,-1.0,0.0,-257.0,35.0,35.0,38.0,-51.0,40.0,40.0,125.0,-1132.0,False,1679616.0,0.0,778141691712.0,647.0,86.0,660287131704.0,572.0,68.0
355,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_355.txt,131.0,131.0,157.0,-7.0,112.0,112.0,180.0,-44.0,111.0,111.0,186.0,-78.0,43.0,43.0,43.0,-417.0,17.0,17.0,17.0,-534.0,0.0,-68.0,0.0,-690.0,131.0,131.0,583.0,-1770.0,False,1679616.0,0.0,1371042938880.0,698.0,83.0,0.0,690.0,0.0
356,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_356.txt,0.0,-13.0,0.0,-191.0,0.0,-15.0,0.0,-359.0,0.0,-10.0,0.0,-220.0,0.0,-38.0,0.0,-414.0,0.0,-7.0,0.0,-281.0,28.0,28.0,54.0,24.0,28.0,28.0,54.0,-1441.0,False,1679616.0,0.0,1315576080000.0,669.0,92.0,1138681696320.0,650.0,80.0
357,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_357.txt,0.0,-8.0,0.0,-355.0,0.0,-31.0,0.0,-374.0,0.0,-50.0,0.0,-352.0,1.0,1.0,1.0,-328.0,22.0,22.0,22.0,-190.0,53.0,53.0,53.0,-29.0,53.0,53.0,76.0,-1628.0,False,1679616.0,0.0,1373655917568.0,667.0,88.0,1255942195200.0,639.0,76.0
358,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_358.txt,13.0,13.0,13.0,-76.0,43.0,43.0,43.0,-128.0,4.0,4.0,6.0,-98.0,3.0,3.0,3.0,-265.0,0.0,-4.0,0.0,-225.0,28.0,28.0,28.0,-52.0,43.0,43.0,93.0,-844.0,False,1679616.0,0.0,629797787784.0,659.0,74.0,171364366800.0,477.0,31.0
359,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_359.txt,73.0,73.0,187.0,75.0,47.0,47.0,82.0,-151.0,43.0,43.0,43.0,-324.0,64.0,64.0,108.0,-99.0,43.0,43.0,43.0,-416.0,0.0,-64.0,0.0,-622.0,73.0,73.0,463.0,-1537.0,False,1679616.0,0.0,605012379840.0,650.0,78.0,0.0,622.0,0.0
360,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_360.txt,80.0,80.0,166.0,94.0,76.0,76.0,135.0,-32.0,43.0,43.0,66.0,-166.0,11.0,11.0,11.0,-246.0,0.0,-17.0,0.0,-319.0,0.0,0.0,0.0,-365.0,80.0,80.0,378.0,-1034.0,False,1679616.0,0.0,1140751166940.0,649.0,82.0,590142267000.0,595.0,54.0
361,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_361.txt,0.0,0.0,0.0,-723.0,131.0,131.0,289.0,98.0,149.0,149.0,376.0,275.0,68.0,68.0,98.0,-405.0,0.0,0.0,0.0,-723.0,11.0,11.0,11.0,-493.0,149.0,149.0,774.0,-1971.0,False,1679616.0,0.0,1147692010472.0,723.0,80.0,0.0,723.0,0.0
362,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_362.txt,63.0,63.0,151.0,-21.0,90.0,90.0,145.0,-27.0,0.0,-46.0,0.0,-402.0,0.0,-6.0,0.0,-378.0,16.0,16.0,16.0,-251.0,30.0,30.0,30.0,-285.0,90.0,90.0,342.0,-1364.0,False,1679616.0,0.0,1158140160000.0,684.0,90.0,204683964120.0,605.0,10.0
363,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_363.txt,0.0,-19.0,0.0,-385.0,16.0,16.0,16.0,-268.0,108.0,108.0,158.0,34.0,0.0,-16.0,0.0,-247.0,0.0,-10.0,0.0,-299.0,28.0,28.0,28.0,-175.0,108.0,108.0,202.0,-1340.0,False,1679616.0,0.0,1516459190400.0,716.0,93.0,488560657200.0,587.0,44.0
364,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_364.txt,200.0,200.0,477.0,237.0,91.0,91.0,146.0,-273.0,0.0,0.0,0.0,-689.0,36.0,36.0,50.0,-426.0,133.0,133.0,392.0,258.0,0.0,0.0,0.0,-689.0,200.0,200.0,1065.0,-1582.0,False,1679616.0,0.0,2150715764736.0,710.0,94.0,0.0,689.0,0.0
365,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_365.txt,168.0,168.0,348.0,227.0,103.0,103.0,205.0,56.0,108.0,108.0,213.0,-88.0,0.0,0.0,0.0,-678.0,0.0,0.0,0.0,-678.0,17.0,17.0,31.0,-526.0,168.0,168.0,797.0,-1687.0,False,1679616.0,0.0,1078375517472.0,688.0,84.0,0.0,678.0,0.0
366,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_366.txt,111.0,111.0,159.0,145.0,126.0,126.0,248.0,147.0,53.0,53.0,53.0,-233.0,0.0,-1.0,0.0,-304.0,39.0,39.0,39.0,-282.0,5.0,5.0,5.0,-318.0,126.0,126.0,504.0,-845.0,False,1679616.0,0.0,1912575253050.0,730.0,90.0,119949429600.0,559.0,11.0
367,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_367.txt,66.0,66.0,188.0,128.0,17.0,17.0,17.0,-180.0,0.0,-11.0,0.0,-158.0,0.0,-3.0,0.0,-252.0,0.0,-6.0,0.0,-224.0,6.0,6.0,6.0,-179.0,66.0,66.0,211.0,-865.0,False,1679616.0,0.0,1401467671296.0,717.0,88.0,195145251840.0,482.0,36.0
368,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_368.txt,0.0,-27.0,0.0,-377.0,0.0,-3.0,0.0,-237.0,0.0,-13.0,0.0,-357.0,40.0,40.0,79.0,24.0,0.0,-13.0,0.0,-267.0,17.0,17.0,32.0,-86.0,40.0,40.0,111.0,-1300.0,False,1679616.0,0.0,1741408886016.0,734.0,91.0,1132558516224.0,646.0,72.0
369,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_369.txt,16.0,16.0,16.0,-248.0,0.0,-10.0,0.0,-263.0,13.0,13.0,13.0,-261.0,3.0,3.0,3.0,-209.0,52.0,52.0,136.0,114.0,24.0,24.0,58.0,24.0,52.0,52.0,226.0,-843.0,False,1679616.0,0.0,1324440516096.0,671.0,82.0,675058665600.0,584.0,74.0
370,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_370.txt,0.0,-7.0,0.0,-312.0,0.0,-8.0,0.0,-325.0,0.0,-3.0,0.0,-353.0,87.0,87.0,278.0,235.0,0.0,-18.0,0.0,-379.0,0.0,-2.0,0.0,-330.0,87.0,87.0,278.0,-1464.0,False,1679616.0,0.0,759975539400.0,613.0,78.0,627281397600.0,613.0,61.0
371,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_371.txt,98.0,98.0,171.0,-43.0,53.0,53.0,130.0,30.0,39.0,39.0,76.0,-361.0,0.0,-1.0,0.0,-533.0,87.0,87.0,170.0,-12.0,30.0,30.0,52.0,-355.0,98.0,98.0,599.0,-1274.0,False,1679616.0,0.0,398360160000.0,628.0,66.0,0.0,533.0,0.0
372,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_372.txt,39.0,39.0,75.0,9.0,0.0,-47.0,0.0,-321.0,13.0,13.0,13.0,-225.0,0.0,-6.0,0.0,-290.0,0.0,-17.0,0.0,-383.0,64.0,64.0,94.0,-16.0,64.0,64.0,182.0,-1226.0,False,1679616.0,0.0,1651382251200.0,709.0,88.0,932184464640.0,615.0,66.0
373,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_373.txt,121.0,121.0,205.0,163.0,72.0,72.0,149.0,64.0,18.0,18.0,18.0,-242.0,66.0,66.0,66.0,-332.0,0.0,-5.0,0.0,-289.0,39.0,39.0,39.0,-364.0,121.0,121.0,477.0,-1000.0,False,1679616.0,0.0,1404245606400.0,704.0,91.0,108391956480.0,584.0,6.0
374,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_374.txt,42.0,42.0,80.0,18.0,0.0,-24.0,0.0,-415.0,6.0,6.0,6.0,-314.0,32.0,32.0,32.0,-288.0,0.0,-2.0,0.0,-350.0,45.0,45.0,73.0,-14.0,45.0,45.0,191.0,-1363.0,False,1679616.0,0.0,1011949022700.0,672.0,83.0,672502128240.0,621.0,47.0
375,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_375.txt,192.0,192.0,282.0,151.0,93.0,93.0,242.0,39.0,0.0,-50.0,0.0,-645.0,19.0,19.0,23.0,-406.0,40.0,40.0,40.0,-431.0,30.0,30.0,54.0,-342.0,192.0,192.0,641.0,-1634.0,False,1679616.0,0.0,1135193340600.0,681.0,83.0,0.0,645.0,0.0
376,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_376.txt,0.0,-5.0,0.0,-293.0,20.0,20.0,24.0,-122.0,4.0,4.0,4.0,-429.0,0.0,-22.0,0.0,-312.0,0.0,-8.0,0.0,-256.0,0.0,-27.0,0.0,-373.0,20.0,20.0,28.0,-1785.0,False,1679616.0,0.0,1364085987264.0,667.0,81.0,1364085987264.0,658.0,77.0
377,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_377.txt,36.0,36.0,36.0,-350.0,10.0,10.0,10.0,-407.0,0.0,-35.0,0.0,-465.0,67.0,67.0,86.0,-53.0,0.0,-19.0,0.0,-327.0,79.0,79.0,123.0,-97.0,79.0,79.0,255.0,-1699.0,False,1679616.0,0.0,1914510783360.0,724.0,96.0,933760106496.0,685.0,34.0
378,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_378.txt,98.0,98.0,215.0,147.0,26.0,26.0,29.0,-119.0,77.0,77.0,77.0,-182.0,18.0,18.0,18.0,-285.0,77.0,77.0,77.0,-191.0,0.0,-44.0,0.0,-410.0,98.0,98.0,416.0,-1040.0,False,1679616.0,0.0,868629762000.0,652.0,80.0,122363404800.0,538.0,14.0
379,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_379.txt,84.0,84.0,141.0,60.0,22.0,22.0,22.0,-122.0,0.0,-10.0,0.0,-130.0,0.0,-1.0,0.0,-261.0,60.0,60.0,140.0,125.0,40.0,40.0,56.0,-60.0,84.0,84.0,359.0,-388.0,False,1679616.0,0.0,789876537536.0,622.0,79.0,126806847552.0,448.0,37.0
380,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_380.txt,0.0,-27.0,0.0,-275.0,0.0,-21.0,0.0,-274.0,4.0,4.0,4.0,-84.0,0.0,-32.0,0.0,-299.0,0.0,-27.0,0.0,-338.0,2.0,2.0,2.0,-189.0,4.0,4.0,6.0,-1459.0,False,1679616.0,0.0,1885416128960.0,695.0,90.0,986554951200.0,611.0,86.0
381,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_381.txt,5.0,5.0,5.0,-188.0,14.0,14.0,18.0,-206.0,35.0,35.0,68.0,-227.0,0.0,-13.0,0.0,-275.0,0.0,-39.0,0.0,-280.0,26.0,26.0,41.0,-18.0,35.0,35.0,132.0,-1194.0,False,1679616.0,0.0,1440758436600.0,679.0,83.0,390050204544.0,541.0,54.0
382,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_382.txt,57.0,57.0,96.0,55.0,0.0,-12.0,0.0,-228.0,0.0,-13.0,0.0,-250.0,30.0,30.0,30.0,-130.0,34.0,34.0,34.0,-261.0,0.0,-2.0,0.0,-308.0,57.0,57.0,160.0,-1122.0,False,1679616.0,0.0,1583900382240.0,696.0,87.0,514357893900.0,574.0,51.0
383,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_383.txt,44.0,44.0,44.0,-138.0,0.0,-58.0,0.0,-420.0,39.0,39.0,100.0,26.0,1.0,1.0,1.0,-233.0,6.0,6.0,6.0,-270.0,0.0,-33.0,0.0,-289.0,44.0,44.0,151.0,-1324.0,False,1679616.0,0.0,1908286342760.0,708.0,83.0,1063043380476.0,625.0,76.0
384,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_384.txt,30.0,30.0,30.0,-177.0,14.0,14.0,19.0,-13.0,14.0,14.0,14.0,-176.0,1.0,1.0,1.0,-199.0,0.0,-9.0,0.0,-346.0,0.0,-30.0,0.0,-338.0,30.0,30.0,64.0,-1249.0,False,1679616.0,0.0,1233274172130.0,696.0,90.0,761682754800.0,603.0,59.0
385,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_385.txt,86.0,86.0,207.0,137.0,0.0,-18.0,0.0,-326.0,4.0,4.0,4.0,-370.0,0.0,-29.0,0.0,-315.0,0.0,-10.0,0.0,-159.0,66.0,66.0,138.0,26.0,86.0,86.0,349.0,-1007.0,False,1679616.0,0.0,1134755524320.0,692.0,88.0,382720182912.0,576.0,31.0
386,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_386.txt,40.0,40.0,102.0,100.0,30.0,30.0,57.0,-15.0,18.0,18.0,18.0,-292.0,9.0,9.0,9.0,-268.0,0.0,-18.0,0.0,-229.0,0.0,-17.0,0.0,-336.0,40.0,40.0,186.0,-1040.0,False,1679616.0,0.0,1218183031296.0,684.0,87.0,690897382812.0,600.0,63.0
387,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_387.txt,31.0,31.0,43.0,-164.0,0.0,-8.0,0.0,-246.0,0.0,-33.0,0.0,-322.0,14.0,14.0,14.0,-189.0,0.0,-21.0,0.0,-228.0,62.0,62.0,62.0,-149.0,62.0,62.0,119.0,-1298.0,False,1679616.0,0.0,1164020077440.0,662.0,85.0,410899737600.0,534.0,66.0
388,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_388.txt,21.0,21.0,41.0,-117.0,0.0,-22.0,0.0,-256.0,0.0,-12.0,0.0,-252.0,0.0,-11.0,0.0,-287.0,0.0,-2.0,0.0,-173.0,28.0,28.0,41.0,-39.0,28.0,28.0,82.0,-1124.0,False,1679616.0,0.0,1324734445944.0,685.0,89.0,549647882784.0,558.0,72.0
389,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_389.txt,129.0,129.0,133.0,-59.0,52.0,52.0,109.0,-19.0,16.0,16.0,23.0,-163.0,15.0,15.0,15.0,-290.0,52.0,52.0,52.0,-213.0,3.0,3.0,3.0,-280.0,129.0,129.0,335.0,-1024.0,False,1679616.0,0.0,923710296600.0,659.0,78.0,122848158420.0,538.0,13.0
390,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_390.txt,68.0,68.0,89.0,-119.0,96.0,96.0,114.0,-141.0,115.0,115.0,153.0,-70.0,30.0,30.0,30.0,-388.0,94.0,94.0,94.0,-281.0,0.0,-59.0,0.0,-632.0,115.0,115.0,480.0,-1631.0,False,1679616.0,0.0,1085386351140.0,677.0,89.0,0.0,632.0,0.0
391,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_391.txt,18.0,18.0,18.0,-477.0,57.0,57.0,85.0,-42.0,85.0,85.0,89.0,-253.0,144.0,144.0,144.0,-60.0,0.0,-64.0,0.0,-701.0,41.0,41.0,73.0,-256.0,144.0,144.0,409.0,-1789.0,False,1679616.0,0.0,1590057022680.0,701.0,91.0,0.0,701.0,0.0
392,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_392.txt,14.0,14.0,18.0,-212.0,0.0,-2.0,0.0,-223.0,19.0,19.0,19.0,-151.0,0.0,-2.0,0.0,-307.0,0.0,-26.0,0.0,-282.0,37.0,37.0,73.0,50.0,37.0,37.0,110.0,-1125.0,False,1679616.0,0.0,823326768000.0,654.0,76.0,459626112000.0,568.0,50.0
393,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_393.txt,69.0,69.0,185.0,183.0,0.0,-28.0,0.0,-338.0,0.0,-1.0,0.0,-312.0,0.0,-38.0,0.0,-357.0,28.0,28.0,28.0,-182.0,0.0,-35.0,0.0,-382.0,69.0,69.0,213.0,-1388.0,False,1679616.0,1.0,811853280000.0,625.0,80.0,384314112000.0,552.0,47.0
394,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_394.txt,40.0,40.0,84.0,60.0,88.0,88.0,213.0,83.0,32.0,32.0,32.0,-170.0,0.0,-3.0,0.0,-220.0,37.0,37.0,37.0,-186.0,26.0,26.0,26.0,-295.0,88.0,88.0,392.0,-728.0,False,1679616.0,0.0,616502880000.0,632.0,80.0,71474214240.0,496.0,11.0
395,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_395.txt,0.0,-4.0,0.0,-198.0,9.0,9.0,9.0,-313.0,56.0,56.0,57.0,-249.0,52.0,52.0,52.0,-293.0,0.0,-4.0,0.0,-431.0,58.0,58.0,70.0,-141.0,58.0,58.0,188.0,-1625.0,False,1679616.0,0.0,1538028963900.0,711.0,90.0,321277161348.0,634.0,13.0
